x,y
5.774,1675.332
5.808,1678.578
5.825,1681.825
5.843,1683.449
5.895,1686.696
5.929,1688.319
5.964,1691.566
5.998,1694.813
6.033,1698.060
6.050,1698.060
6.050,1699.684
6.085,1702.930
6.119,1706.177
6.154,1709.424
6.171,1711.048
6.206,1714.294
6.240,1715.918
6.258,1717.541
6.275,1717.541
6.292,1719.165
6.309,1719.165
6.344,1720.789
6.379,1720.789
6.413,1722.413
6.448,1722.413
6.482,1711.049
6.517,1686.698
6.534,1672.088
6.569,1649.361
6.603,1646.114
6.638,1647.738
6.672,1649.362
6.690,1650.985
6.707,1652.609
6.724,1654.233
6.759,1655.857
6.793,1659.104
6.828,1662.350
6.863,1665.597
6.897,1668.844
6.914,1670.468
6.932,1672.092
6.966,1673.715
6.984,1676.962
7.001,1678.586
7.018,1678.586
7.053,1680.210
7.087,1681.834
7.122,1681.834
7.139,1681.834
7.174,1681.834
7.208,1681.834
7.243,1681.834
7.277,1683.457
7.312,1686.704
7.347,1686.704
7.364,1686.704
7.381,1686.704
7.416,1659.107
7.450,1485.405
7.468,1396.120
7.468,1306.834
7.502,1241.899
7.519,1232.159
7.554,1225.665
7.571,1224.041
7.589,1222.418
7.623,1224.041
7.658,1225.665
7.675,1227.289
7.692,1228.913
7.727,1230.537
7.761,1230.537
7.779,1230.537
7.796,1230.537
7.831,1230.537
7.865,1230.537
7.917,1230.537
7.917,1228.913
7.952,1225.666
7.969,1224.042
8.003,1220.796
8.021,1220.796
8.038,1219.172
8.073,1217.548
8.107,1215.924
8.142,1212.677
8.176,1211.053
8.194,1207.807
8.245,1202.936
8.280,1198.066
8.315,1194.819
8.349,1189.948
8.366,1186.701
8.384,1183.455
8.418,1180.208
8.453,1173.714
8.487,1167.221
8.522,1160.727
8.539,1157.481
8.557,1154.234
8.574,1150.987
8.608,1144.493
8.626,1141.247
8.660,1136.376
8.695,1131.506
8.729,1125.013
8.764,1118.519
8.781,1115.273
8.799,1112.026
8.816,1107.155
8.850,1100.662
8.868,1094.168
8.885,1090.921
8.902,1087.675
8.937,1081.181
8.971,1076.310
9.006,1068.194
9.041,1060.077
9.075,1050.336
9.110,1040.596
9.127,1034.103
9.144,1029.232
9.179,1017.868
9.213,1008.128
9.231,1003.258
9.248,998.387
9.300,988.647
9.317,982.153
9.334,977.283
9.352,974.036
9.386,964.296
9.421,954.555
9.438,951.308
9.455,946.439
9.490,938.321
9.525,931.828
9.559,926.957
9.594,923.711
9.628,922.087
9.663,918.840
9.680,918.840
9.715,915.593
9.749,738.645
9.784,504.879
9.801,332.801
9.836,326.307
9.870,324.684
9.888,323.060
9.905,323.060
9.922,323.060
9.957,324.684
9.991,324.684
10.009,326.307
10.043,326.307
10.061,327.931
10.095,327.931
10.112,327.931
10.130,327.931
10.164,324.684
10.199,323.061
10.233,319.814
10.251,319.814
10.285,318.190
10.320,316.566
10.337,316.566
10.354,316.566
10.389,314.942
10.424,311.696
10.458,306.825
10.475,305.201
10.510,301.955
10.545,300.331
10.579,298.707
10.596,297.083
10.648,293.836
10.683,292.213
10.700,292.213
10.735,290.590
10.769,288.966
10.787,287.342
10.804,287.342
10.838,285.718
10.873,285.718
10.890,285.718
10.908,285.718
10.925,285.718
10.942,285.718
10.977,285.718
11.011,285.718
11.029,285.718
11.063,287.342
11.098,287.342
11.132,285.718
11.150,285.718
11.167,285.718
11.184,284.094
11.219,284.094
11.236,282.470
11.253,282.470
11.288,282.470
11.322,282.470
11.357,282.470
11.374,282.470
11.409,282.470
11.443,280.847
11.478,280.847
11.513,279.223
11.547,279.223
11.582,279.223
11.599,279.223
11.616,277.599
11.651,277.599
11.668,277.599
11.703,275.975
11.720,275.975
11.755,274.351
11.789,274.351
11.806,272.728
11.824,272.728
11.858,271.105
11.893,269.481
11.927,267.857
11.962,266.233
11.997,264.609
12.048,259.739
12.066,258.115
12.100,256.491
12.118,253.244
12.135,251.621
12.169,248.375
12.204,245.128
12.239,243.504
12.256,241.880
12.273,241.880
12.308,238.634
12.342,235.387
12.360,233.763
12.394,232.140
12.411,232.140
12.446,230.516
12.481,228.892
12.515,227.269
12.550,225.645
12.567,225.645
12.567,224.021
12.584,224.021
12.619,220.774
12.653,217.527
12.671,217.527
12.688,215.904
12.705,215.904
12.740,214.280
12.774,214.280
12.792,214.280
12.826,212.656
12.861,212.656
12.895,212.656
12.913,212.656
12.930,212.656
12.965,212.656
12.982,212.656
13.016,212.656
13.034,211.033
13.086,211.033
13.103,209.409
13.137,209.409
13.172,207.785
13.207,207.785
13.241,206.162
13.258,206.162
13.276,204.538
13.310,204.538
13.345,202.914
13.362,202.914
13.379,201.290
13.397,201.290
13.449,199.666
13.466,199.666
13.483,199.666
13.500,198.042
13.518,198.042
13.552,196.419
13.587,196.419
13.621,194.795
13.656,194.795
13.691,193.171
13.708,193.171
13.725,193.171
13.742,191.548
13.794,189.924
13.812,189.924
13.829,189.924
13.846,188.300
13.881,188.300
13.915,186.677
13.933,186.677
13.950,185.053
13.967,185.053
14.002,183.429
14.036,183.429
14.071,183.429
14.105,181.805
14.157,180.181
14.175,180.181
14.209,178.558
14.226,178.558
14.261,176.934
14.278,176.934
14.296,175.310
14.330,175.310
14.365,173.686
14.399,172.063
14.434,170.439
14.468,168.816
14.486,167.192
14.520,165.568
14.555,163.944
14.589,163.944
14.624,162.320
14.641,162.320
14.676,160.696
14.710,159.073
14.745,157.449
14.762,157.449
14.780,155.825
14.814,154.201
14.849,154.201
14.883,152.577
14.901,150.954
14.935,150.954
14.970,149.331
15.004,147.707
15.039,146.083
15.056,146.083
15.091,144.459
15.125,142.835
15.160,139.589
15.177,137.965
15.194,137.965
15.229,136.341
15.264,134.717
15.298,133.093
15.315,131.470
15.333,131.470
15.350,129.847
15.385,129.847
15.419,128.223
15.454,126.599
15.471,126.599
15.506,124.975
15.540,124.975
15.575,123.351
15.609,121.727
15.644,120.104
15.661,120.104
15.678,118.480
15.713,118.480
15.748,116.856
15.765,116.856
15.782,115.232
15.817,113.608
15.834,111.985
15.851,111.985
15.869,111.985
15.886,110.362
15.938,108.738
15.955,108.738
15.972,108.738
15.990,107.114
16.024,105.490
16.059,105.490
16.093,103.866
16.128,102.243
16.162,100.619
16.197,100.619
16.214,100.619
16.232,98.995
16.249,98.995
16.283,97.371
16.301,97.371
16.318,97.371
16.335,95.747
16.370,95.747
16.404,95.747
16.439,94.123
16.474,92.500
16.508,92.500
16.543,90.877
16.560,90.877
16.577,90.877
16.612,89.253
16.646,87.629
16.664,87.629
16.681,87.629
16.716,86.005
16.733,86.005
16.750,86.005
16.768,86.005
16.785,84.381
16.819,84.381
16.854,84.381
16.889,82.758
16.923,82.758
16.975,82.758
16.992,81.134
17.027,81.134
17.061,81.134
17.096,81.134
17.113,81.134
17.131,81.134
17.148,79.510
17.182,79.510
17.217,79.510
17.234,79.510
17.269,79.510
17.303,79.510
17.338,79.510
17.373,79.510
17.407,79.510
17.442,79.510
17.459,79.510
17.476,79.510
17.511,79.510
17.545,81.134
17.563,81.134
17.597,81.134
17.632,81.134
17.666,81.134
17.684,82.758
17.718,82.758
17.753,82.758
17.787,84.381
17.805,84.381
17.822,84.381
17.857,84.381
17.891,86.005
17.908,86.005
17.926,86.005
17.960,87.629
17.978,87.629
18.029,89.253
18.047,89.253
18.081,89.253
18.116,90.877
18.150,92.500
18.168,92.500
18.202,94.123
18.237,94.123
18.254,94.123
18.271,95.747
18.306,95.747
18.341,97.371
18.358,97.371
18.375,98.995
18.410,98.995
18.427,98.995
18.462,100.619
18.479,100.619
18.496,102.243
18.531,102.243
18.565,103.866
18.600,103.866
18.617,105.490
18.652,105.490
18.686,107.114
18.704,107.114
18.738,108.738
18.773,108.738
18.790,110.362
18.807,110.362
18.842,110.362
18.876,111.985
18.911,113.608
18.946,113.608
18.980,115.232
19.015,115.232
19.049,116.856
19.084,116.856
19.118,118.480
19.136,118.480
19.170,120.104
19.205,120.104
19.222,120.104
19.257,121.727
19.291,121.727
19.326,121.727
19.343,121.727
19.360,123.351
19.395,123.351
19.430,123.351
19.481,123.351
19.499,124.975
19.533,124.975
19.551,124.975
19.585,124.975
19.620,123.351
19.637,123.351
19.672,123.351
19.706,123.351
19.741,123.351
19.775,121.727
19.827,121.727
19.844,120.104
19.879,118.480
19.914,118.480
19.948,116.856
19.983,113.609
19.983,111.985
19.983,110.362
