x,y
7.277,1504.886
7.295,1506.510
7.329,1509.757
7.364,1513.004
7.398,1514.627
7.433,1516.250
7.450,1517.874
7.468,1517.874
7.485,1519.498
7.519,1517.874
7.554,1516.250
7.589,1513.004
7.623,1513.004
7.658,1513.004
7.692,1511.380
7.710,1511.380
7.727,1509.756
7.761,1508.132
7.796,1506.508
7.813,1506.508
7.848,1504.885
7.882,1503.261
7.900,1501.637
7.917,1500.013
7.934,1500.013
7.969,1498.389
8.003,1496.765
8.038,1493.519
8.073,1490.272
8.124,1483.778
8.142,1480.532
8.159,1477.285
8.194,1469.168
8.228,1457.805
8.263,1446.441
8.297,1269.493
8.332,818.194
8.366,352.285
8.401,267.870
8.418,258.129
8.453,253.259
8.470,251.636
8.487,250.012
8.522,248.388
8.539,248.388
8.574,245.141
8.608,243.518
8.643,241.894
8.678,241.894
8.712,241.894
8.747,241.894
8.764,241.894
8.816,240.270
8.850,238.646
8.868,237.022
8.902,235.399
8.920,235.399
8.937,233.775
8.954,233.775
8.989,233.775
9.023,232.152
9.058,232.152
9.075,232.152
9.127,232.152
9.144,232.152
9.162,232.152
9.196,230.528
9.231,228.904
9.248,228.904
9.265,227.280
9.300,227.280
9.317,227.280
9.352,227.280
9.369,227.280
9.404,227.280
9.438,227.280
9.455,227.280
9.490,227.280
9.525,227.280
9.542,227.280
9.576,227.280
9.611,227.280
9.646,227.280
9.680,227.280
9.697,227.280
9.715,225.657
9.749,225.657
9.767,225.657
9.784,225.657
9.801,225.657
9.818,224.033
9.836,224.033
9.888,222.409
9.922,220.785
9.957,217.538
9.991,215.915
10.026,214.291
10.043,214.291
10.061,214.291
10.095,212.667
10.130,212.667
10.164,212.667
10.199,212.667
10.233,212.667
10.251,211.044
10.268,211.044
10.303,209.420
10.337,209.420
10.372,207.796
10.406,207.796
10.441,207.796
10.475,206.172
10.493,204.549
10.510,204.549
10.545,202.925
10.562,202.925
10.614,201.301
10.631,201.301
10.666,199.677
10.700,198.053
10.717,196.430
10.752,194.806
10.787,193.182
10.821,193.182
10.856,191.559
10.890,191.559
10.908,189.935
10.942,189.935
10.977,188.311
10.994,188.311
11.029,186.688
11.046,186.688
11.080,186.688
11.115,185.064
11.150,185.064
11.167,185.064
11.167,183.440
11.201,181.816
11.236,181.816
11.253,180.192
11.288,180.192
11.322,178.568
11.340,178.568
11.374,176.945
11.409,175.321
11.443,175.321
11.461,173.697
11.495,173.697
11.530,172.074
11.564,172.074
11.599,172.074
11.634,170.450
11.651,168.826
11.685,168.826
11.720,167.203
11.737,167.203
11.755,165.579
11.789,165.579
11.824,163.955
11.858,163.955
11.876,162.331
11.910,162.331
11.927,162.331
11.962,160.707
11.997,160.707
12.014,160.707
12.048,159.084
12.083,159.084
12.100,157.460
12.135,157.460
12.169,157.460
12.204,155.836
12.239,155.836
12.273,154.212
12.308,152.588
12.342,152.588
12.360,152.588
12.394,150.965
12.429,149.342
12.463,149.342
12.498,147.718
12.532,147.718
12.567,146.094
12.584,146.094
12.619,144.470
12.636,144.470
12.671,142.846
12.688,142.846
12.705,141.222
12.723,141.222
12.740,141.222
12.774,139.599
12.809,137.975
12.844,137.975
12.878,136.351
12.913,134.727
12.947,134.727
12.965,133.103
12.999,131.480
13.034,129.857
13.051,128.233
13.068,128.233
13.103,126.609
13.120,126.609
13.155,124.985
13.189,124.985
13.224,123.361
13.258,120.115
13.276,118.491
13.293,118.491
13.328,115.244
13.362,115.244
13.397,113.620
13.431,111.996
13.466,111.996
13.500,110.373
13.518,110.373
13.535,110.373
13.570,108.750
13.604,108.750
13.621,107.126
13.639,107.126
13.656,107.126
13.708,105.502
13.725,105.502
13.742,105.502
13.777,103.878
13.812,103.878
13.829,102.254
13.846,102.254
13.881,100.631
13.915,100.631
13.950,99.007
13.984,99.007
14.019,97.383
14.036,97.383
14.071,95.759
14.088,95.759
14.123,94.135
14.140,94.135
14.157,94.135
14.192,92.511
14.226,90.889
14.244,90.889
14.261,89.265
14.296,89.265
14.330,87.641
14.365,86.017
14.399,84.393
14.417,82.769
14.434,81.146
14.468,79.522
14.503,77.898
14.538,77.898
14.572,76.274
14.607,76.274
14.641,74.650
14.676,73.027
14.693,73.027
14.710,73.027
14.745,71.404
14.780,71.404
14.797,69.780
14.814,69.780
14.831,69.780
14.866,68.156
14.883,68.156
14.901,66.532
14.918,66.532
14.952,66.532
14.987,64.908
15.004,64.908
15.056,63.285
15.091,61.661
15.125,61.661
15.160,60.037
15.194,60.037
15.212,60.037
15.229,60.037
15.246,60.037
15.281,58.413
15.315,58.413
15.350,56.789
15.367,56.789
15.402,56.789
15.436,55.165
15.471,55.165
15.506,55.165
15.540,53.542
15.575,53.542
15.609,51.918
15.627,51.918
15.661,51.918
15.696,50.295
15.730,50.295
15.765,48.671
15.799,48.671
15.817,47.047
15.851,47.047
15.886,47.047
15.920,45.423
15.955,45.423
15.972,45.423
15.990,43.800
16.024,43.800
16.041,43.800
16.076,42.176
16.111,42.176
16.145,40.552
16.180,40.552
16.197,40.552
16.214,38.928
16.249,38.928
16.283,37.304
16.301,37.304
16.335,37.304
16.370,35.681
16.387,35.681
16.404,35.681
16.439,35.681
16.456,34.057
16.491,34.057
16.525,34.057
16.560,32.433
16.595,32.433
16.629,32.433
16.664,30.810
16.698,30.810
16.733,30.810
16.750,30.810
16.785,30.810
16.819,29.186
16.854,29.186
16.871,29.186
16.906,29.186
16.940,29.186
16.975,29.186
17.010,27.562
17.044,27.562
17.079,27.562
17.096,27.562
17.148,27.562
17.182,25.939
17.217,25.939
17.234,25.939
17.269,25.939
17.286,25.939
17.303,25.939
17.321,25.939
17.355,24.315
17.390,24.315
17.407,24.315
17.424,24.315
17.442,24.315
17.476,24.315
17.511,22.691
17.528,22.691
17.563,22.691
17.597,22.691
17.632,22.691
17.666,21.067
17.684,21.067
17.701,21.067
17.736,21.067
17.770,21.067
17.787,21.067
17.839,19.443
17.857,19.443
17.874,19.443
17.908,19.443
17.943,19.443
17.960,19.443
17.978,19.443
18.012,19.443
18.047,17.819
18.081,17.819
18.116,17.819
18.150,17.819
18.185,16.196
18.220,16.196
18.254,16.196
18.289,16.196
18.306,16.196
18.323,16.196
18.358,16.196
18.392,14.572
18.410,14.572
18.444,14.572
18.479,14.572
18.496,14.572
18.531,14.572
18.548,14.572
18.583,14.572
18.617,14.572
18.634,12.948
18.669,12.948
18.704,12.948
18.738,12.948
18.755,12.948
18.790,12.948
18.825,12.948
18.842,12.948
18.876,12.948
18.911,12.948
18.946,12.948
18.963,11.325
18.997,11.325
19.032,11.325
19.067,11.325
19.084,11.325
19.118,11.325
19.136,11.325
19.170,11.325
19.188,11.325
19.222,11.325
19.257,11.325
19.291,11.325
19.326,11.325
19.343,11.325
19.360,11.325
19.378,12.948
19.412,12.948
19.447,12.948
19.464,12.948
19.499,12.948
19.533,14.572
19.551,14.572
19.568,14.572
19.602,16.196
19.637,16.196
19.672,16.196
19.706,17.819
19.741,17.819
19.775,19.443
19.793,19.443
19.827,19.443
19.879,21.067
19.896,21.067
19.931,22.691
19.965,22.691
19.983,22.691
19.983,21.067
