x,y
5.480,2173.707
5.497,2173.707
5.514,2175.330
5.549,2175.330
5.583,2175.330
5.618,2175.330
5.653,2175.330
5.687,2175.330
5.722,2176.953
5.739,2176.953
5.774,2178.577
5.808,2178.577
5.825,2178.577
5.843,2176.953
5.860,2176.953
5.895,2176.953
5.929,2175.330
5.946,2173.707
5.964,2172.083
5.998,2168.836
6.033,2167.213
6.050,2165.590
6.067,2163.966
6.102,2162.343
6.137,2159.096
6.171,2157.473
6.188,2155.849
6.223,2150.979
6.258,2146.109
6.275,2139.616
6.309,2134.745
6.344,2128.252
6.379,2120.135
6.396,2116.888
6.413,2112.018
6.448,2095.784
6.500,2051.953
6.517,2029.226
6.551,1987.018
6.569,1969.161
6.603,1944.810
6.638,1918.836
6.672,1886.369
6.707,1853.901
6.724,1842.537
6.742,1832.797
6.759,1819.810
6.811,1811.693
6.828,1805.200
6.863,1800.330
6.897,1797.083
6.932,1792.213
6.966,1788.966
6.984,1785.719
7.018,1779.226
7.053,1720.784
7.087,1634.745
7.122,1576.303
7.156,1566.563
7.191,1563.317
7.226,1560.070
7.243,1556.823
7.260,1555.200
7.277,1553.576
7.312,1550.329
7.347,1547.083
7.381,1542.212
7.398,1540.588
7.433,1535.719
7.450,1534.095
7.502,1527.601
7.537,1524.354
7.571,1519.484
7.606,1516.237
7.623,1514.614
7.640,1512.990
7.675,1509.744
7.692,1504.873
7.710,1503.249
7.727,1501.625
7.761,1498.379
7.779,1496.755
7.831,1488.638
7.848,1487.014
7.882,1480.521
7.917,1474.027
7.934,1472.404
7.952,1469.157
7.986,1465.910
8.021,1462.663
8.038,1459.417
8.055,1457.793
8.090,1454.546
8.124,1449.675
8.159,1443.182
8.176,1441.558
8.211,1438.311
8.228,1436.687
8.263,1433.441
8.280,1431.817
8.297,1430.193
8.332,1428.569
8.366,1425.322
8.401,1422.076
8.436,1224.024
8.470,855.517
8.505,553.569
8.539,538.959
8.574,532.465
8.608,527.595
8.626,525.971
8.643,525.971
8.678,525.971
8.712,525.971
8.729,525.971
8.747,524.347
8.781,524.347
8.816,524.347
8.833,522.723
8.868,521.099
8.902,521.099
8.920,519.476
8.954,516.229
8.989,512.982
9.023,511.358
9.058,509.734
9.075,508.111
9.092,508.111
9.127,506.487
9.162,506.487
9.196,506.487
9.231,504.863
9.265,503.239
9.300,499.992
9.334,498.369
9.369,496.745
9.386,495.121
9.404,495.121
9.438,491.874
9.473,488.627
9.490,487.004
9.525,483.757
9.542,482.133
9.576,480.509
9.594,480.509
9.611,478.885
9.646,478.885
9.680,477.262
9.697,475.638
9.715,475.638
9.749,474.014
9.784,472.391
9.818,470.767
9.853,469.143
9.870,467.520
9.905,465.896
9.939,464.272
9.974,462.648
10.009,461.024
10.026,459.400
10.043,459.400
10.061,457.777
10.095,456.153
10.130,454.529
10.164,452.905
10.199,449.658
10.251,446.412
10.268,444.788
10.303,439.917
10.320,438.293
10.354,433.423
10.372,431.800
10.389,430.176
10.424,428.552
10.458,425.306
10.475,423.682
10.510,422.058
10.527,420.434
10.579,417.187
10.614,415.564
10.648,412.317
10.683,409.070
10.700,409.070
10.717,407.446
10.735,405.822
10.769,400.952
10.804,397.705
10.838,394.458
10.873,387.965
10.890,384.718
10.908,381.471
10.925,376.601
10.942,371.731
10.959,368.484
10.994,365.237
11.011,363.614
11.029,361.990
11.063,358.743
11.098,355.496
11.115,355.496
11.132,353.872
11.150,352.249
11.184,349.003
11.219,347.379
11.236,345.755
11.271,342.508
11.305,339.261
11.322,337.638
11.357,334.391
11.392,331.144
11.409,327.897
11.443,324.651
11.461,323.027
11.478,321.403
11.513,318.156
11.547,314.909
11.564,311.663
11.582,310.039
11.634,305.168
11.668,300.298
11.703,297.051
11.737,295.427
11.772,292.180
11.806,288.934
11.841,287.310
11.858,285.686
11.893,282.439
11.927,280.815
11.962,279.192
11.997,275.945
12.014,275.945
12.048,274.321
12.083,271.074
12.118,269.450
12.152,267.827
12.187,266.203
12.221,264.579
12.239,262.955
12.256,262.955
12.290,261.331
12.325,258.085
12.342,258.085
12.377,256.461
12.394,254.837
12.429,253.213
12.463,251.590
12.498,251.590
12.532,249.966
12.567,248.342
12.584,248.342
12.602,246.719
12.636,245.095
12.671,243.471
12.705,243.471
12.740,241.847
12.774,240.223
12.792,238.600
12.809,236.976
12.844,236.976
12.878,235.352
12.913,233.728
12.930,233.728
12.947,232.105
12.982,232.105
13.016,230.481
13.051,228.858
13.086,227.234
13.120,225.610
13.155,225.610
13.189,223.986
13.224,222.362
13.241,222.362
13.258,220.738
13.293,219.115
13.328,219.115
13.345,219.115
13.397,217.491
13.431,215.867
13.466,215.867
13.500,214.243
13.535,214.243
13.570,212.619
13.604,212.619
13.621,210.996
13.639,210.996
13.656,210.996
13.691,210.996
13.725,209.373
13.742,209.373
13.777,209.373
13.812,207.749
13.846,207.749
13.881,207.749
13.915,207.749
13.950,207.749
13.967,207.749
13.984,206.125
14.019,206.125
14.071,206.125
14.105,206.125
14.140,204.501
14.175,204.501
14.192,204.501
14.226,204.501
14.261,204.501
14.296,204.501
14.330,204.501
14.365,204.501
14.382,204.501
14.399,204.501
14.417,204.501
14.451,204.501
14.468,204.501
14.486,204.501
14.520,204.501
14.555,204.501
14.589,204.501
14.624,204.501
14.659,204.501
14.676,204.501
14.710,204.501
14.728,204.501
14.780,204.501
14.814,204.501
14.831,204.501
14.849,204.501
14.883,204.501
14.901,204.501
14.935,204.501
14.952,206.125
14.970,206.125
15.004,206.125
15.039,206.125
15.056,206.125
15.073,206.125
15.108,206.125
15.143,207.749
15.160,207.749
15.194,207.749
15.229,207.749
15.264,207.749
15.298,207.749
15.315,207.749
15.350,209.373
15.367,209.373
15.385,209.373
15.419,209.373
15.454,210.996
15.471,210.996
15.506,212.619
15.523,212.619
15.557,214.243
15.592,214.243
15.609,215.867
15.644,215.867
15.678,217.491
15.713,219.115
15.730,219.115
15.765,220.738
15.782,222.362
15.799,222.362
15.834,223.986
15.869,227.233
15.886,227.233
15.903,228.857
15.938,230.481
15.972,232.104
16.007,233.727
16.041,235.351
16.059,236.975
16.093,240.222
16.128,241.846
16.145,241.846
16.180,243.469
16.214,245.093
16.249,246.717
16.283,248.341
16.318,249.965
16.353,251.588
16.387,251.588
16.422,253.211
16.439,253.211
16.456,253.211
16.491,254.835
16.508,254.835
16.525,254.835
16.560,254.835
16.595,254.835
16.629,254.835
16.646,254.835
16.664,254.835
16.698,254.835
16.733,254.835
16.768,254.835
16.802,254.835
16.837,254.835
16.854,254.835
16.906,253.211
16.940,253.211
16.975,253.211
16.992,253.211
17.010,253.211
17.044,253.211
17.079,254.835
17.113,254.835
17.131,254.835
17.148,254.835
17.165,254.835
17.217,254.835
17.252,254.835
17.286,254.835
17.321,254.835
17.355,254.835
17.390,254.835
17.407,254.835
17.442,254.835
17.459,254.835
17.494,256.459
17.528,256.459
17.563,256.459
17.580,256.459
17.632,256.459
17.666,254.835
17.684,254.835
17.701,254.835
17.736,256.459
17.770,256.459
17.787,256.459
17.805,256.459
17.822,256.459
17.857,258.083
17.891,258.083
17.908,258.083
17.943,258.083
17.978,258.083
18.012,258.083
18.047,258.083
18.081,258.083
18.116,258.083
18.133,258.083
18.150,258.083
18.185,258.083
18.220,258.083
18.237,258.083
18.254,258.083
18.271,258.083
18.306,258.083
18.341,258.083
18.375,258.083
18.392,259.707
18.427,259.707
18.462,259.707
18.479,259.707
18.496,259.707
18.531,259.707
18.565,259.707
18.600,261.330
18.634,261.330
18.669,261.330
18.704,262.954
18.721,262.954
18.755,262.954
18.790,264.578
18.825,264.578
18.842,266.202
18.876,266.202
18.911,267.826
18.928,267.826
18.946,267.826
18.980,267.826
18.997,267.826
19.049,267.826
19.067,269.449
19.101,269.449
19.136,269.449
19.170,269.449
19.205,269.449
19.239,269.449
19.274,269.449
19.291,269.449
19.309,271.073
19.326,271.073
19.360,271.073
19.395,271.073
19.430,271.073
19.464,271.073
19.481,271.073
19.499,271.073
19.516,271.073
19.551,271.073
19.585,272.696
19.620,272.696
19.654,272.696
19.689,272.696
19.723,272.696
19.758,272.696
19.775,271.073
19.810,271.073
19.827,271.073
19.844,272.696
19.879,272.696
19.896,272.696
19.931,272.696
19.948,271.073
19.965,271.073
19.983,266.203
19.983,258.085
