x,y
9.922,162.333
9.957,162.333
9.991,160.709
10.009,160.709
10.026,160.709
10.061,159.085
10.078,159.085
10.130,159.085
10.147,159.085
10.182,159.085
10.216,159.085
10.233,159.085
10.268,159.085
10.303,159.085
10.337,159.085
10.372,159.085
10.406,159.085
10.441,159.085
10.475,157.461
10.510,157.461
10.545,157.461
10.562,157.461
10.596,155.838
10.631,155.838
10.666,155.838
10.700,154.214
10.717,154.214
10.752,154.214
10.787,154.214
10.821,152.590
10.856,152.590
10.890,152.590
10.925,150.967
10.942,150.967
10.959,150.967
10.977,150.967
11.011,150.967
11.046,149.343
11.063,149.343
11.080,149.343
11.098,149.343
11.150,149.343
11.167,147.719
11.201,147.719
11.236,146.096
11.271,146.096
11.305,144.472
11.340,142.848
11.374,142.848
11.392,141.224
11.426,141.224
11.443,139.600
11.478,139.600
11.513,139.600
11.530,137.977
11.564,137.977
11.599,136.353
11.634,136.353
11.651,134.729
11.685,134.729
11.720,133.105
11.755,131.482
11.789,129.858
11.841,128.235
11.876,128.235
11.910,126.611
11.945,126.611
11.979,124.987
12.014,123.363
12.048,123.363
12.066,121.739
12.083,121.739
12.100,120.115
12.135,118.492
12.169,116.868
12.204,115.244
12.221,115.244
12.256,113.620
12.290,111.996
12.325,111.996
12.360,110.373
12.394,108.750
12.411,108.750
12.429,107.126
12.463,107.126
12.481,105.502
12.532,103.878
12.567,102.254
12.584,100.631
12.619,100.631
12.636,100.631
12.671,99.007
12.705,97.383
12.723,97.383
12.740,97.383
12.774,95.759
12.792,95.759
12.826,94.135
12.861,92.511
12.878,90.889
12.913,89.265
12.947,87.641
12.982,86.017
13.016,86.017
13.034,84.393
13.051,84.393
13.086,82.769
13.120,82.769
13.137,81.146
13.189,81.146
13.224,79.522
13.258,79.522
13.293,77.898
13.310,77.898
13.328,76.274
13.362,76.274
13.397,74.650
13.414,73.027
13.431,73.027
13.466,71.404
13.483,71.404
13.518,69.780
13.535,68.156
13.570,66.532
13.604,64.908
13.621,64.908
13.639,64.908
13.673,64.908
13.708,64.908
13.725,64.908
13.742,63.285
13.777,63.285
13.812,63.285
13.829,63.285
13.846,63.285
13.881,63.285
13.915,61.661
13.933,61.661
13.950,61.661
13.967,61.661
13.984,61.661
14.019,61.661
14.054,60.037
14.088,60.037
14.123,60.037
14.157,60.037
14.175,60.037
14.192,60.037
14.226,60.037
14.261,60.037
14.296,58.413
14.313,58.413
14.347,58.413
14.382,58.413
14.417,58.413
14.434,56.789
14.468,56.789
14.503,56.789
14.538,56.789
14.572,55.165
14.607,55.165
14.624,55.165
14.641,53.542
14.676,53.542
14.710,53.542
14.728,53.542
14.745,53.542
14.762,51.918
14.797,51.918
14.831,51.918
14.849,51.918
14.866,51.918
14.883,51.918
14.918,51.918
14.952,51.918
14.987,51.918
15.022,51.918
15.056,50.295
15.073,50.295
15.091,50.295
15.125,50.295
15.143,50.295
15.177,50.295
15.212,50.295
15.246,48.671
15.264,48.671
15.298,48.671
15.333,48.671
15.350,48.671
15.367,47.047
15.385,47.047
15.402,47.047
15.436,47.047
15.471,47.047
15.488,47.047
15.506,47.047
15.540,45.423
15.557,45.423
15.592,45.423
15.609,45.423
15.644,45.423
15.678,45.423
15.696,45.423
15.730,45.423
15.765,45.423
15.799,45.423
15.817,45.423
15.834,45.423
15.851,45.423
15.886,45.423
15.920,45.423
15.955,45.423
15.990,45.423
16.007,45.423
16.041,45.423
16.059,45.423
16.076,45.423
16.111,45.423
16.145,45.423
16.162,45.423
16.180,45.423
16.214,45.423
16.249,45.423
16.283,45.423
16.301,45.423
16.335,45.423
16.370,45.423
16.387,45.423
16.422,45.423
16.456,45.423
16.491,45.423
16.525,45.423
16.560,45.423
16.595,45.423
16.612,45.423
16.629,45.423
16.664,47.047
16.698,47.047
16.733,47.047
16.750,47.047
16.785,47.047
16.802,47.047
16.819,47.047
16.837,47.047
16.871,47.047
16.906,47.047
16.940,47.047
16.975,48.671
17.010,48.671
17.044,48.671
17.061,48.671
17.079,48.671
17.131,48.671
17.148,48.671
17.165,48.671
17.182,48.671
17.217,48.671
17.252,48.671
17.269,48.671
17.286,50.295
17.321,50.295
17.355,50.295
17.373,50.295
17.390,50.295
17.424,50.295
17.476,50.295
17.494,50.295
17.528,50.295
17.563,51.918
17.597,51.918
17.632,51.918
17.649,51.918
17.684,51.918
17.701,51.918
17.736,53.542
17.770,53.542
17.805,53.542
17.822,53.542
17.839,53.542
17.874,53.542
17.908,53.542
17.926,53.542
17.943,53.542
17.978,55.165
18.012,55.165
18.047,55.165
18.064,55.165
18.099,55.165
18.116,55.165
18.150,56.789
18.168,56.789
18.185,56.789
18.220,56.789
18.254,56.789
18.271,56.789
18.289,58.413
18.323,58.413
18.358,58.413
18.392,58.413
18.427,58.413
18.462,60.037
18.496,60.037
18.531,60.037
18.548,60.037
18.583,61.661
18.600,61.661
18.617,61.661
18.634,61.661
18.669,61.661
18.704,61.661
18.738,61.661
18.773,63.285
18.807,63.285
18.859,63.285
18.876,63.285
18.894,63.285
18.928,63.285
18.963,63.285
18.980,63.285
18.997,64.908
19.032,64.908
19.067,64.908
19.084,64.908
19.118,64.908
19.136,64.908
19.188,64.908
19.222,64.908
19.257,64.908
19.291,64.908
19.309,64.908
19.343,64.908
19.378,64.908
19.412,64.908
19.430,64.908
19.447,64.908
19.481,64.908
19.516,64.908
19.533,64.908
19.551,64.908
19.568,64.908
19.602,64.908
19.637,64.908
19.672,64.908
19.706,64.908
19.723,64.908
19.758,64.908
19.793,64.908
19.810,64.908
19.844,64.908
19.879,64.908
19.896,64.908
19.931,64.908
19.965,63.285
19.983,63.285
19.983,60.038
