x,y
7.692,1634.775
7.692,1636.398
7.727,1638.022
7.761,1639.646
7.813,1641.269
7.848,1642.893
7.882,1644.517
7.917,1646.141
7.952,1646.141
7.986,1647.765
8.021,1649.389
8.038,1649.389
8.055,1649.389
8.090,1649.389
8.124,1647.765
8.142,1647.765
8.176,1647.765
8.194,1646.141
8.228,1646.141
8.245,1646.141
8.263,1646.141
8.297,1646.141
8.332,1644.517
8.366,1641.270
8.401,1638.024
8.418,1636.400
8.470,1626.660
8.505,1616.919
8.539,1602.309
8.574,1589.322
8.591,1584.451
8.608,1577.958
8.608,1569.841
8.643,1558.478
8.678,1550.361
8.712,1547.114
8.747,1545.491
8.781,1543.867
8.799,1543.867
8.850,1545.491
8.885,1545.491
8.920,1547.114
8.954,1547.114
8.989,1545.491
9.023,1545.491
9.041,1545.491
9.075,1545.491
9.092,1545.491
9.127,1545.491
9.162,1545.491
9.196,1543.867
9.231,1542.243
9.248,1542.243
9.265,1542.243
9.300,1540.619
9.334,1538.995
9.369,1537.371
9.404,1535.748
9.438,1532.502
9.455,1532.502
9.473,1530.878
9.490,1529.254
9.542,1526.007
9.542,1524.384
9.559,1522.760
9.576,1521.136
9.611,1517.889
9.646,1514.642
9.663,1513.019
9.680,1511.395
9.715,1508.148
9.749,1504.901
9.784,1501.654
9.818,1496.784
9.836,1495.161
9.888,1488.667
9.905,1487.044
9.939,1482.173
9.974,1477.302
10.009,1472.433
10.009,1469.186
10.026,1465.939
10.061,1459.446
10.095,1454.576
10.130,1451.329
10.164,1448.082
10.182,1446.459
10.233,1436.718
10.251,1433.471
10.268,1430.225
10.285,1426.978
10.320,1423.731
10.354,1417.238
10.372,1412.368
10.389,1409.121
10.424,1396.134
10.458,1378.277
10.475,1370.160
10.475,1362.043
10.510,1353.927
10.527,1349.056
10.562,1204.575
10.596,779.251
10.614,564.965
10.648,277.627
10.683,272.757
10.700,271.134
10.717,269.510
10.735,269.510
10.769,267.886
10.804,267.886
10.838,267.886
10.873,267.886
10.890,267.886
10.925,269.510
10.942,269.510
10.959,271.134
10.994,271.134
11.029,272.757
11.046,274.381
11.063,274.381
11.098,276.004
11.115,276.004
11.150,277.628
11.184,277.628
11.201,277.628
11.236,277.628
11.271,279.252
11.288,279.252
11.322,279.252
11.357,279.252
11.392,280.876
11.409,280.876
11.443,280.876
11.478,280.876
11.495,280.876
11.513,280.876
11.564,280.876
11.599,279.252
11.634,277.628
11.668,277.628
11.703,276.004
11.720,276.004
11.737,274.381
11.772,272.757
11.806,272.757
11.841,271.134
11.876,269.510
11.893,267.886
11.927,259.769
11.945,254.898
11.979,246.782
12.014,238.664
12.048,228.924
12.066,225.677
12.083,222.431
12.118,215.937
12.152,211.067
12.187,207.821
12.221,202.950
12.239,198.080
12.290,185.093
12.308,181.846
12.325,176.975
12.342,172.105
12.360,168.859
12.394,165.612
12.429,162.365
12.463,160.741
12.498,157.495
12.532,155.871
12.567,154.247
12.602,151.000
12.653,149.376
12.671,147.753
12.705,146.129
12.723,144.505
12.740,144.505
12.774,142.881
12.792,142.881
12.809,141.257
12.844,139.634
12.878,138.010
12.913,136.386
12.947,136.386
12.982,134.762
13.016,133.138
13.034,133.138
13.051,133.138
13.086,131.515
13.120,131.515
13.155,131.515
13.189,129.891
13.207,129.891
13.241,129.891
13.258,129.891
13.258,128.268
13.310,128.268
13.328,128.268
13.362,126.644
13.397,126.644
13.431,126.644
13.466,125.020
13.483,125.020
13.500,125.020
13.535,123.396
13.570,123.396
13.604,121.772
13.621,121.772
13.639,121.772
13.691,120.149
13.708,120.149
13.725,118.525
13.742,118.525
13.777,116.901
13.812,116.901
13.846,115.277
13.881,113.653
13.915,113.653
13.933,112.030
13.950,112.030
13.984,112.030
14.036,110.407
14.054,110.407
14.071,110.407
14.105,110.407
14.140,110.407
14.157,108.783
14.175,108.783
14.192,108.783
14.226,108.783
14.261,108.783
14.296,107.159
14.330,107.159
14.382,107.159
14.399,107.159
14.434,107.159
14.451,105.535
14.486,105.535
14.520,105.535
14.555,103.911
14.589,103.911
14.607,103.911
14.624,103.911
14.641,103.911
14.659,103.911
14.693,103.911
14.710,103.911
14.745,103.911
14.780,103.911
14.814,103.911
14.849,103.911
14.866,103.911
14.901,105.535
14.935,105.535
14.970,105.535
14.987,105.535
15.039,107.159
15.073,107.159
15.108,108.783
15.125,108.783
15.160,108.783
15.194,108.783
15.229,108.783
15.246,108.783
15.264,110.407
15.281,110.407
15.315,110.407
15.350,110.407
15.402,110.407
15.419,110.407
15.454,112.030
15.471,112.030
15.488,112.030
15.523,112.030
15.557,113.653
15.575,113.653
15.592,113.653
15.609,115.277
15.644,116.901
15.661,118.525
15.678,118.525
15.696,120.149
15.730,121.772
15.765,125.019
15.782,126.643
15.799,128.267
15.834,131.514
15.869,133.137
15.903,136.383
15.938,138.007
15.972,139.631
16.007,141.255
16.041,141.255
16.076,142.879
16.111,142.879
16.145,144.502
16.180,144.502
16.214,144.502
16.249,144.502
16.283,144.502
16.318,146.126
16.335,146.126
16.353,146.126
16.387,146.126
16.422,146.126
16.456,146.126
16.491,146.126
16.508,146.126
16.525,146.126
16.543,144.502
16.560,144.502
16.595,144.502
16.629,144.502
16.646,142.879
16.664,142.879
16.698,142.879
16.733,141.255
16.768,141.255
16.802,139.631
16.837,139.631
16.871,138.007
16.889,138.007
16.906,138.007
16.940,136.383
16.958,136.383
16.975,134.759
16.992,134.759
17.010,133.136
17.044,133.136
17.079,131.513
17.096,131.513
17.113,129.889
17.148,129.889
17.200,126.642
17.217,126.642
17.252,125.018
17.286,125.018
17.321,123.394
17.355,121.771
17.373,121.771
17.407,120.147
17.442,120.147
17.459,118.523
17.511,116.899
17.528,115.275
17.563,115.275
17.597,113.652
17.632,113.652
17.666,112.028
17.701,112.028
17.736,110.405
17.770,110.405
17.787,108.781
17.822,108.781
17.874,107.157
17.891,107.157
17.908,107.157
17.943,105.533
17.978,105.533
18.012,105.533
18.047,103.910
18.081,103.910
18.116,103.910
18.133,102.286
18.168,102.286
18.202,102.286
18.237,102.286
18.254,102.286
18.271,102.286
18.306,100.662
18.341,100.662
18.375,100.662
18.392,100.662
18.427,99.038
18.462,99.038
18.479,99.038
18.531,97.414
18.565,97.414
18.600,97.414
18.617,97.414
18.652,97.414
18.686,95.791
18.721,95.791
18.755,95.791
18.790,95.791
18.825,94.167
18.842,94.167
18.859,94.167
18.876,94.167
18.894,94.167
18.911,94.167
18.946,92.543
18.980,92.543
18.997,92.543
19.015,92.543
19.032,92.543
19.067,92.543
19.101,90.920
19.118,90.920
19.136,90.920
19.153,90.920
19.205,90.920
19.222,90.920
19.239,90.920
19.274,90.920
19.309,90.920
19.326,90.920
19.360,89.296
19.395,89.296
19.430,89.296
19.447,89.296
19.481,89.296
19.499,89.296
19.551,89.296
19.585,89.296
19.620,89.296
19.654,89.296
19.689,89.296
19.723,89.296
19.758,89.296
19.775,89.296
19.810,89.296
19.844,89.296
19.862,89.296
19.896,89.296
19.931,89.296
19.965,89.296
19.983,86.049
19.983,82.803
