x,y
12.273,1358.791
12.308,1349.050
12.325,1340.933
12.360,1323.076
12.394,1285.738
12.429,1245.154
12.463,1227.297
12.481,1222.426
12.515,1217.556
12.550,1214.309
12.584,1211.062
12.602,1209.438
12.619,1207.814
12.653,1202.944
12.688,1198.073
12.705,1196.449
12.723,1193.203
12.757,1189.956
12.792,1186.709
12.809,1183.462
12.844,1176.969
12.878,1172.099
12.913,1168.852
12.947,1165.606
12.965,1163.982
12.999,1160.735
13.034,1159.111
13.068,1155.864
13.103,1152.618
13.137,1150.994
13.189,1149.370
13.207,1147.747
13.241,1146.123
13.258,1144.499
13.258,1142.876
13.293,1141.252
13.328,1139.628
13.345,1138.004
13.362,1136.380
13.379,1134.757
13.414,1131.511
13.449,1128.264
13.466,1126.640
13.483,1125.016
13.518,1121.769
13.552,1118.523
13.570,1116.899
13.587,1115.275
13.621,1112.028
13.656,1108.782
13.673,1107.158
13.691,1105.534
13.725,1102.287
13.742,1097.417
13.777,1094.170
13.794,1092.546
13.846,1087.675
13.863,1086.052
13.898,1082.805
13.933,1079.558
13.967,1076.311
14.002,1071.442
14.019,1068.195
14.036,1066.571
14.071,1061.700
14.105,1058.454
14.140,832.804
14.175,621.765
14.209,483.778
14.209,470.791
14.244,439.947
14.278,415.596
14.313,397.739
14.347,384.752
14.365,379.882
14.382,373.388
14.417,360.401
14.451,345.791
14.503,327.934
14.520,323.063
14.555,314.946
14.589,308.452
14.624,303.582
14.641,300.335
14.659,295.464
14.693,288.971
14.728,284.100
14.762,275.983
14.780,271.113
14.814,261.373
14.849,253.256
14.866,250.009
14.901,243.515
14.935,237.022
14.970,230.528
15.004,224.035
15.039,217.541
15.056,214.294
15.091,207.801
15.125,202.930
15.143,201.306
15.177,196.436
15.194,194.812
15.212,191.565
15.246,188.318
15.281,183.448
15.315,180.201
15.350,176.954
15.385,173.708
15.419,172.085
15.436,170.461
15.454,168.837
15.471,168.837
15.488,167.213
15.523,167.213
15.557,165.589
15.575,165.589
15.592,163.966
15.627,163.966
15.661,162.342
15.696,162.342
15.730,160.718
15.765,160.718
15.799,160.718
15.834,159.094
15.869,159.094
15.903,157.470
15.920,157.470
15.955,157.470
15.990,157.470
16.024,155.846
16.041,155.846
16.076,155.846
16.093,155.846
16.111,155.846
16.145,155.846
16.180,155.846
16.197,155.846
16.232,155.846
16.266,155.846
16.283,157.470
16.301,157.470
16.318,157.470
16.335,157.470
16.370,157.470
16.404,159.094
16.439,159.094
16.474,159.094
16.508,159.094
16.525,159.094
16.560,159.094
16.577,159.094
16.595,159.094
16.629,159.094
16.664,160.718
16.698,160.718
16.716,160.718
16.750,160.718
16.785,160.718
16.819,160.718
16.854,160.718
16.889,160.718
16.940,160.718
16.958,160.718
16.992,160.718
16.992,162.342
17.010,162.342
17.044,162.342
17.079,162.342
17.113,163.966
17.131,163.966
17.165,163.966
17.182,163.966
17.217,165.589
17.234,165.589
17.286,165.589
17.303,165.589
17.338,167.213
17.373,167.213
17.407,167.213
17.442,167.213
17.442,168.837
17.459,168.837
17.494,168.837
17.528,168.837
17.545,170.461
17.580,170.461
17.615,170.461
17.649,170.461
17.684,170.461
17.718,170.461
17.753,172.085
17.770,172.085
17.787,172.085
17.822,173.708
17.857,173.708
17.874,173.708
17.891,173.708
17.908,173.708
17.943,175.331
17.960,175.331
17.978,175.331
17.995,175.331
18.012,176.955
18.064,176.955
18.081,176.955
18.099,178.579
18.133,178.579
18.168,178.579
18.202,180.203
18.237,180.203
18.271,180.203
18.306,181.827
18.323,181.827
18.341,181.827
18.358,181.827
18.392,181.827
18.410,181.827
18.427,181.827
18.444,181.827
18.479,181.827
18.513,181.827
18.531,181.827
18.548,181.827
18.583,181.827
18.617,181.827
18.652,181.827
18.686,181.827
18.704,181.827
18.755,181.827
18.790,181.827
18.807,180.203
18.842,180.203
18.859,180.203
18.894,180.203
18.928,180.203
18.946,180.203
18.963,180.203
18.997,180.203
19.032,180.203
19.067,180.203
19.101,181.827
19.153,181.827
19.170,181.827
19.205,181.827
19.222,180.203
19.257,163.969
19.291,141.242
19.309,123.385
19.343,121.761
19.378,120.137
19.395,120.137
19.412,120.137
19.447,120.137
19.481,120.137
19.516,120.137
19.551,120.137
19.585,121.761
19.620,121.761
19.637,121.761
19.672,121.761
19.706,123.385
19.741,123.385
19.775,123.385
19.793,123.385
19.827,123.385
19.862,123.385
19.896,123.385
19.931,123.385
19.948,123.385
19.965,121.761
19.983,120.137
19.983,115.266
