x,y
8.470,199.664
8.505,196.417
8.557,193.170
8.574,193.170
8.608,189.924
8.643,188.300
8.660,186.676
8.678,186.676
8.712,185.052
8.747,183.428
8.781,181.804
8.816,178.558
8.850,173.687
8.885,167.194
8.902,163.947
8.937,160.700
8.954,159.076
8.989,157.452
9.023,155.829
9.058,154.205
9.092,152.581
9.110,150.958
9.127,150.958
9.162,149.334
9.196,147.710
9.213,146.087
9.265,142.840
9.300,141.216
9.317,141.216
9.317,139.592
9.334,139.592
9.369,137.968
9.404,136.345
9.421,134.721
9.438,133.097
9.473,131.474
9.507,129.850
9.525,129.850
9.559,128.226
9.594,126.603
9.611,126.603
9.646,124.979
9.680,123.355
9.715,121.731
9.732,121.731
9.767,120.107
9.784,120.107
9.818,118.483
9.853,118.483
9.905,116.860
9.922,116.860
9.957,115.236
9.974,115.236
9.991,115.236
10.026,113.612
10.061,113.612
10.095,113.612
10.130,111.988
10.147,111.988
10.182,110.365
10.216,110.365
10.251,108.741
10.268,107.118
10.303,107.118
10.320,107.118
10.337,105.494
10.372,105.494
10.406,103.870
10.441,103.870
10.475,102.246
10.510,102.246
10.545,102.246
10.562,100.622
10.614,100.622
10.631,100.622
10.666,98.999
10.683,98.999
10.700,98.999
10.717,97.375
10.752,97.375
10.769,97.375
10.787,97.375
10.821,95.751
10.856,95.751
10.890,95.751
10.908,95.751
10.942,94.127
10.977,94.127
11.011,94.127
11.046,92.503
11.080,92.503
11.115,90.880
11.150,90.880
11.167,89.257
11.201,89.257
11.219,87.633
11.236,87.633
11.253,87.633
11.305,86.009
11.322,86.009
11.340,86.009
11.374,84.385
11.392,84.385
11.426,84.385
11.461,82.761
11.495,82.761
11.530,82.761
11.547,82.761
11.564,81.137
11.599,81.137
11.634,79.514
11.651,77.890
11.685,76.266
11.720,76.266
11.755,74.642
11.772,74.642
11.789,74.642
11.806,73.018
11.841,73.018
11.876,73.018
11.910,71.395
11.945,71.395
11.997,69.772
12.014,69.772
12.048,69.772
12.083,68.148
12.100,68.148
12.135,68.148
12.169,66.524
12.204,66.524
12.221,66.524
12.256,66.524
12.290,64.900
12.308,64.900
12.342,64.900
12.377,64.900
12.394,64.900
12.429,64.900
12.463,63.276
12.498,63.276
12.532,63.276
12.550,63.276
12.567,63.276
12.584,61.653
12.619,61.653
12.636,61.653
12.653,61.653
12.688,61.653
12.723,60.029
12.740,60.029
12.774,60.029
12.809,58.405
12.844,58.405
12.878,58.405
12.913,56.781
12.947,56.781
12.982,56.781
12.999,56.781
13.016,55.157
13.051,55.157
13.086,55.157
13.103,55.157
13.120,55.157
13.155,55.157
13.189,53.533
13.224,53.533
13.258,53.533
13.293,53.533
13.328,51.910
13.345,51.910
13.362,51.910
13.397,51.910
13.431,50.287
13.449,50.287
13.466,50.287
13.483,50.287
13.500,48.663
13.535,48.663
13.552,48.663
13.570,47.039
13.604,47.039
13.639,47.039
13.656,47.039
13.673,47.039
13.708,47.039
13.725,47.039
13.777,45.415
13.812,45.415
13.846,45.415
13.881,45.415
13.898,45.415
13.933,45.415
13.950,43.791
13.984,43.791
14.019,43.791
14.054,43.791
14.071,43.791
14.105,42.168
14.140,42.168
14.157,42.168
14.192,42.168
14.209,42.168
14.226,42.168
14.261,40.544
14.296,40.544
14.313,40.544
14.347,38.920
14.382,38.920
14.417,38.920
14.451,37.296
14.486,37.296
14.503,37.296
14.538,37.296
14.572,37.296
14.607,35.672
14.641,35.672
14.659,35.672
14.676,35.672
14.710,35.672
14.728,35.672
14.762,35.672
14.814,35.672
14.831,35.672
14.866,34.049
14.883,34.049
14.918,34.049
14.952,34.049
14.987,34.049
15.022,34.049
15.056,34.049
15.091,34.049
15.108,34.049
15.160,34.049
15.177,34.049
15.212,34.049
15.246,34.049
15.281,34.049
15.315,34.049
15.333,34.049
15.350,34.049
15.367,34.049
15.402,34.049
15.436,34.049
15.454,34.049
15.506,34.049
15.540,34.049
15.557,34.049
15.592,34.049
15.627,35.672
15.661,35.672
15.696,35.672
15.730,35.672
15.765,35.672
15.782,35.672
15.799,35.672
15.817,35.672
15.869,35.672
15.886,37.296
15.920,37.296
15.955,37.296
15.972,37.296
16.007,37.296
16.041,37.296
16.076,37.296
16.111,38.920
16.145,38.920
16.180,38.920
16.214,38.920
16.266,38.920
16.283,38.920
16.301,38.920
16.318,38.920
16.335,38.920
16.370,38.920
16.387,38.920
16.422,38.920
16.439,38.920
16.456,38.920
16.491,38.920
16.525,38.920
16.560,38.920
16.577,38.920
16.612,38.920
16.646,38.920
16.664,38.920
16.698,38.920
16.733,38.920
16.750,38.920
16.768,38.920
16.785,38.920
16.802,38.920
16.837,38.920
16.871,40.544
16.889,40.544
16.906,40.544
16.940,40.544
16.992,40.544
17.010,40.544
17.044,40.544
17.079,40.544
17.113,40.544
17.148,40.544
17.182,40.544
17.217,40.544
17.252,40.544
17.286,40.544
17.321,40.544
17.355,40.544
17.407,40.544
17.424,40.544
17.459,40.544
17.494,40.544
17.528,40.544
17.545,40.544
17.563,40.544
17.597,40.544
17.632,40.544
17.649,40.544
17.684,40.544
17.701,40.544
17.736,40.544
17.753,40.544
17.787,40.544
17.805,40.544
17.839,40.544
17.857,40.544
17.874,40.544
17.908,40.544
17.943,40.544
17.960,40.544
17.978,40.544
18.012,40.544
18.047,42.168
18.081,42.168
18.116,42.168
18.133,42.168
18.150,42.168
18.168,42.168
18.185,42.168
18.220,42.168
18.254,40.544
18.271,40.544
18.289,40.544
18.323,40.544
18.358,40.544
18.392,40.544
18.444,40.544
18.462,40.544
18.479,40.544
18.513,40.544
18.548,40.544
18.583,40.544
18.600,38.920
18.617,38.920
18.634,38.920
18.669,38.920
18.704,38.920
18.721,38.920
18.738,38.920
18.773,38.920
18.807,37.296
18.859,37.296
18.876,37.296
18.894,37.296
18.928,37.296
18.963,37.296
18.980,37.296
18.997,37.296
19.032,35.672
19.067,35.672
19.084,35.672
19.118,35.672
19.136,35.672
19.170,35.672
19.205,34.049
19.222,34.049
19.257,34.049
19.291,34.049
19.309,34.049
19.343,34.049
19.378,34.049
19.412,32.425
19.430,32.425
19.447,32.425
19.481,32.425
19.499,32.425
19.533,32.425
19.551,32.425
19.568,32.425
19.602,32.425
19.637,32.425
19.672,32.425
19.706,32.425
19.723,32.425
19.758,32.425
19.775,32.425
19.793,34.049
19.827,34.049
19.862,34.049
19.896,34.049
19.931,34.049
19.965,34.049
19.983,34.049
19.983,30.802
