x,y
12.965,168.810
12.999,167.186
13.034,167.186
13.051,165.562
13.086,165.562
13.120,163.938
13.155,162.314
13.189,160.690
13.207,160.690
13.224,160.690
13.258,159.067
13.293,157.443
13.310,157.443
13.328,157.443
13.345,155.819
13.379,155.819
13.414,154.195
13.431,154.195
13.449,154.195
13.500,152.571
13.500,150.948
13.535,150.948
13.570,149.325
13.604,149.325
13.639,147.701
13.673,146.077
13.708,146.077
13.742,144.453
13.760,144.453
13.794,142.829
13.829,142.829
13.863,142.829
13.881,141.206
13.898,141.206
13.933,141.206
13.950,141.206
13.967,141.206
13.984,139.582
14.019,139.582
14.054,139.582
14.088,137.958
14.123,137.958
14.140,137.958
14.175,136.334
14.209,136.334
14.244,134.710
14.278,134.710
14.313,133.086
14.347,133.086
14.382,131.464
14.417,131.464
14.417,129.840
14.434,129.840
14.468,128.216
14.486,128.216
14.538,126.592
14.572,126.592
14.589,126.592
14.624,124.968
14.659,124.968
14.693,123.344
14.728,123.344
14.762,121.721
14.780,121.721
14.797,120.097
14.831,118.473
14.866,116.849
14.883,116.849
14.901,115.225
14.918,115.225
14.952,113.602
14.970,113.602
14.987,113.602
15.004,113.602
15.039,111.978
15.073,111.978
15.108,110.355
15.143,108.731
15.177,108.731
15.194,107.107
15.212,107.107
15.246,107.107
15.281,105.483
15.298,105.483
15.315,105.483
15.350,103.860
15.367,103.860
15.385,102.236
15.402,102.236
15.419,102.236
15.454,100.612
15.488,98.988
15.506,98.988
15.523,98.988
15.557,97.364
15.592,97.364
15.627,95.740
15.661,95.740
15.696,94.117
15.730,94.117
15.748,92.493
15.765,92.493
15.799,92.493
15.817,90.870
15.834,90.870
15.851,90.870
15.869,89.246
15.903,89.246
15.938,87.622
15.990,87.622
16.007,87.622
16.041,85.998
16.076,85.998
16.111,85.998
16.145,84.375
16.180,84.375
16.214,84.375
16.232,82.751
16.249,82.751
16.266,82.751
16.301,81.127
16.318,81.127
16.353,81.127
16.387,81.127
16.422,79.503
16.456,79.503
16.474,79.503
16.491,79.503
16.525,79.503
16.560,77.879
16.595,77.879
16.612,77.879
16.664,76.256
16.681,76.256
16.698,76.256
16.716,76.256
16.750,76.256
16.768,76.256
16.802,76.256
16.837,74.632
16.871,74.632
16.906,74.632
16.940,74.632
16.958,74.632
16.992,74.632
17.027,74.632
17.044,74.632
17.079,74.632
17.096,74.632
17.131,74.632
17.148,74.632
17.165,74.632
17.200,74.632
17.217,74.632
17.252,74.632
17.286,74.632
17.303,74.632
17.338,74.632
17.373,74.632
17.390,74.632
17.424,74.632
17.459,74.632
17.476,74.632
17.494,74.632
17.511,74.632
17.545,76.256
17.580,76.256
17.597,76.256
17.615,76.256
17.649,76.256
17.684,76.256
17.701,76.256
17.736,76.256
17.770,76.256
17.822,77.879
17.839,77.879
17.874,77.879
17.908,77.879
17.926,79.503
17.943,79.503
17.960,79.503
17.995,79.503
18.029,79.503
18.047,81.127
18.064,81.127
18.099,81.127
18.133,82.751
18.150,82.751
18.168,82.751
18.202,82.751
18.220,84.375
18.254,84.375
18.289,85.998
18.323,85.998
18.341,85.998
18.375,87.622
18.410,87.622
18.444,89.246
18.479,89.246
18.496,89.246
18.513,90.870
18.531,90.870
18.565,90.870
18.600,92.493
18.617,92.493
18.634,94.117
18.669,94.117
18.704,95.740
18.721,95.740
18.738,95.740
18.755,97.364
18.790,97.364
18.825,98.988
18.842,98.988
18.859,98.988
18.876,100.612
18.911,100.612
18.946,102.236
18.963,102.236
18.997,103.860
19.032,103.860
19.067,105.483
19.084,105.483
19.118,105.483
19.153,107.107
19.170,107.107
19.205,108.731
19.239,108.731
19.291,110.355
19.309,110.355
19.343,110.355
19.378,110.355
19.412,111.978
19.447,111.978
19.481,111.978
19.516,113.602
19.533,113.602
19.585,113.602
19.620,113.602
19.654,113.602
19.689,113.602
19.723,115.225
19.741,115.225
19.758,115.225
19.793,115.225
19.827,115.225
19.844,115.225
19.862,115.225
19.896,116.849
19.948,116.849
19.965,116.849
19.983,115.225
19.983,113.602
19.983,111.978
