x,y
7.623,324.690
7.658,316.573
7.675,310.079
7.710,306.833
7.744,306.833
7.779,305.209
7.813,305.209
7.848,305.209
7.882,306.833
7.917,306.833
7.934,306.833
7.969,306.833
8.003,308.457
8.038,306.833
8.073,305.209
8.090,305.209
8.107,303.585
8.142,300.338
8.159,297.092
8.194,292.222
8.245,288.975
8.263,287.351
8.297,285.727
8.315,285.727
8.349,282.481
8.384,280.857
8.418,279.233
8.436,279.233
8.453,279.233
8.487,277.609
8.522,275.985
8.557,272.739
8.591,267.869
8.608,262.998
8.643,259.752
8.660,259.752
8.695,256.505
8.712,256.505
8.729,256.505
8.764,253.258
8.781,251.635
8.799,250.011
8.833,245.141
8.868,241.894
8.885,240.270
8.902,238.646
8.937,237.022
8.954,235.399
8.989,233.775
9.023,232.152
9.041,230.528
9.075,228.904
9.092,227.280
9.127,225.657
9.144,224.033
9.179,222.409
9.213,219.162
9.248,217.538
9.283,212.668
9.317,209.421
9.369,202.928
9.386,201.304
9.421,198.057
9.455,193.186
9.490,186.693
9.525,181.822
9.542,178.575
9.559,176.952
9.594,175.328
9.628,173.704
9.646,172.081
9.680,170.457
9.715,170.457
9.732,168.833
9.767,168.833
9.801,168.833
9.836,168.833
9.870,167.210
9.905,167.210
9.939,165.586
9.957,165.586
9.974,165.586
9.991,165.586
10.009,165.586
10.043,163.962
10.078,162.338
10.112,162.338
10.147,160.714
10.164,160.714
10.182,160.714
10.216,159.091
10.251,157.467
10.268,157.467
10.285,157.467
10.320,155.843
10.354,155.843
10.389,154.219
10.424,154.219
10.441,154.219
10.475,152.595
10.493,150.972
10.527,149.349
10.562,149.349
10.596,147.725
10.614,146.101
10.631,146.101
10.666,144.477
10.700,142.853
10.717,142.853
10.769,141.229
10.804,141.229
10.821,139.606
10.838,139.606
10.856,137.982
10.890,136.358
10.925,133.111
10.942,131.488
10.977,129.864
11.011,128.241
11.046,126.617
11.063,124.993
11.080,124.993
11.115,121.746
11.150,120.122
11.184,116.876
11.219,113.629
11.236,113.629
11.271,112.005
11.305,112.005
11.340,110.382
11.374,108.758
11.392,107.135
11.409,107.135
11.443,105.511
11.461,103.887
11.495,102.263
11.513,100.639
11.530,100.639
11.564,100.639
11.599,99.015
11.634,99.015
11.651,97.392
11.685,97.392
11.720,95.768
11.737,95.768
11.755,95.768
11.772,94.144
11.806,94.144
11.841,94.144
11.858,92.520
11.876,90.897
11.910,90.897
11.945,89.273
11.979,89.273
12.014,89.273
12.048,87.650
12.066,87.650
12.083,87.650
12.118,86.026
12.135,86.026
12.169,86.026
12.187,86.026
12.204,86.026
12.239,84.402
12.273,84.402
12.308,82.778
12.342,82.778
12.360,82.778
12.394,82.778
12.411,82.778
12.429,82.778
12.463,82.778
12.498,82.778
12.515,82.778
12.532,82.778
12.550,82.778
12.584,82.778
12.619,82.778
12.636,82.778
12.653,81.154
12.688,81.154
12.723,81.154
12.757,81.154
12.792,81.154
12.809,81.154
12.844,79.531
12.878,79.531
12.895,79.531
12.930,79.531
12.965,77.907
12.999,77.907
13.034,77.907
13.068,76.283
13.103,76.283
13.137,76.283
13.172,76.283
13.207,74.659
13.241,74.659
13.258,74.659
13.293,74.659
13.310,74.659
13.345,74.659
13.379,74.659
13.397,74.659
13.414,73.035
13.449,73.035
13.483,73.035
13.535,73.035
13.552,71.412
13.587,71.412
13.621,69.788
13.656,69.788
13.691,68.165
13.725,68.165
13.725,66.541
13.742,66.541
13.760,66.541
13.794,64.917
13.812,64.917
13.863,63.293
13.898,63.293
13.933,63.293
13.967,61.669
13.984,61.669
14.002,61.669
14.036,61.669
14.071,60.046
14.088,60.046
14.105,60.046
14.140,60.046
14.157,58.422
14.175,58.422
14.209,58.422
14.244,58.422
14.278,58.422
14.313,56.798
14.347,56.798
14.382,56.798
14.417,56.798
14.434,56.798
14.451,55.174
14.486,55.174
14.520,55.174
14.538,53.550
14.555,53.550
14.589,53.550
14.607,53.550
14.641,53.550
14.659,51.927
14.693,50.304
14.728,50.304
14.762,50.304
14.797,48.680
14.831,48.680
14.866,48.680
14.918,48.680
14.935,48.680
14.970,47.056
14.987,47.056
15.022,47.056
15.056,47.056
15.091,45.432
15.108,45.432
15.125,45.432
15.160,45.432
15.177,45.432
15.212,45.432
15.246,45.432
15.281,43.808
15.315,43.808
15.333,43.808
15.350,43.808
15.385,43.808
15.402,42.185
15.436,42.185
15.454,42.185
15.471,42.185
15.506,42.185
15.523,40.561
15.557,40.561
15.592,40.561
15.592,38.937
15.627,38.937
15.661,38.937
15.696,38.937
15.730,38.937
15.765,37.313
15.799,37.313
15.817,37.313
15.851,37.313
15.869,37.313
15.903,37.313
15.938,37.313
15.955,37.313
15.990,37.313
16.024,37.313
16.041,37.313
16.059,37.313
16.076,37.313
16.111,37.313
16.145,37.313
16.180,37.313
16.214,37.313
16.266,37.313
16.301,37.313
16.335,37.313
16.370,37.313
16.404,37.313
16.439,37.313
16.474,37.313
16.508,37.313
16.525,37.313
16.560,37.313
16.577,37.313
16.612,38.937
16.646,38.937
16.681,38.937
16.698,38.937
16.716,38.937
16.750,38.937
16.785,38.937
16.819,38.937
16.854,38.937
16.889,38.937
16.923,38.937
16.958,38.937
16.992,40.561
17.010,40.561
17.044,40.561
17.061,40.561
17.096,40.561
17.131,42.185
17.165,42.185
17.200,42.185
17.234,43.808
17.269,43.808
17.303,43.808
17.338,45.432
17.390,45.432
17.407,45.432
17.442,47.056
17.459,47.056
17.476,47.056
17.511,48.680
17.545,48.680
17.580,50.304
17.597,50.304
17.615,50.304
17.649,51.927
17.666,51.927
17.701,51.927
17.736,53.550
17.753,53.550
17.787,55.174
17.822,55.174
17.857,56.798
17.891,56.798
17.908,58.422
17.926,58.422
17.960,60.046
17.995,61.669
18.012,61.669
18.047,63.293
18.081,63.293
18.099,64.917
18.133,64.917
18.168,66.541
18.185,66.541
18.202,68.165
18.237,68.165
18.271,69.788
18.289,69.788
18.306,69.788
18.323,71.412
18.358,71.412
18.375,73.035
18.392,73.035
18.410,73.035
18.444,74.659
18.479,74.659
18.496,74.659
18.513,76.283
18.548,76.283
18.583,77.907
18.600,77.907
18.617,77.907
18.652,79.531
18.686,79.531
18.721,79.531
18.755,81.154
18.773,81.154
18.807,81.154
18.825,82.778
18.842,82.778
18.859,82.778
18.894,84.402
18.928,84.402
18.963,84.402
18.997,86.026
19.032,86.026
19.084,86.026
19.101,87.650
19.136,87.650
19.153,87.650
19.188,89.273
19.222,89.273
19.257,89.273
19.274,89.273
19.291,89.273
19.309,90.897
19.343,90.897
19.360,90.897
19.412,90.897
19.447,90.897
19.481,92.520
19.516,92.520
19.551,92.520
19.568,92.520
19.602,92.520
19.637,92.520
19.672,92.520
19.706,92.520
19.723,92.520
19.775,90.897
19.793,89.273
19.827,87.650
19.862,87.650
19.896,87.650
19.931,87.650
19.948,87.650
19.965,87.650
19.983,86.026
19.983,84.402
19.983,81.155
