x,y
7.727,277.603
7.761,275.979
7.796,274.355
7.831,272.731
7.865,269.485
7.900,267.861
7.934,266.237
7.969,266.237
8.003,264.613
8.038,262.989
8.073,261.366
8.107,259.742
8.124,259.742
8.142,258.118
8.176,256.494
8.211,256.494
8.245,254.870
8.280,253.246
8.297,251.624
8.332,251.624
8.366,250.000
8.384,248.376
8.401,248.376
8.418,246.752
8.453,245.128
8.487,243.504
8.522,240.258
8.539,240.258
8.574,237.011
8.608,237.011
8.608,235.387
8.626,235.387
8.660,235.387
8.678,235.387
8.712,233.763
8.747,232.140
8.764,232.140
8.799,230.517
8.833,227.270
8.868,225.646
8.902,222.399
8.937,219.152
8.954,219.152
8.971,217.529
8.989,215.905
9.023,214.281
9.041,212.657
9.075,211.034
9.092,209.410
9.110,209.410
9.144,206.164
9.179,206.164
9.213,204.540
9.248,202.916
9.283,201.292
9.317,199.668
9.352,196.422
9.369,194.798
9.404,193.174
9.421,193.174
9.455,191.551
9.473,191.551
9.507,191.551
9.542,189.927
9.559,189.927
9.594,189.927
9.628,188.303
9.646,188.303
9.663,188.303
9.697,186.680
9.732,186.680
9.749,186.680
9.784,185.056
9.818,185.056
9.853,185.056
9.870,185.056
9.888,185.056
9.922,183.432
9.957,183.432
9.974,181.808
9.991,181.808
10.009,180.184
10.043,180.184
10.078,178.560
10.095,178.560
10.147,176.937
10.182,175.313
10.199,175.313
10.233,175.313
10.268,173.689
10.303,173.689
10.337,172.066
10.372,172.066
10.406,170.442
10.424,170.442
10.441,170.442
10.458,168.818
10.475,168.818
10.510,167.195
10.527,167.195
10.562,165.571
10.596,165.571
10.614,165.571
10.631,163.947
10.648,163.947
10.683,163.947
10.717,162.323
10.752,160.699
10.787,159.076
10.804,159.076
10.856,157.452
10.890,155.828
10.925,154.204
10.942,154.204
10.977,152.580
11.011,150.957
11.029,150.957
11.063,149.334
11.098,147.710
11.132,146.086
11.150,144.462
11.201,142.838
11.236,141.214
11.271,139.591
11.305,137.967
11.322,137.967
11.340,136.343
11.374,134.719
11.409,133.095
11.426,133.095
11.443,131.472
11.478,129.849
11.513,128.225
11.530,128.225
11.547,128.225
11.582,126.601
11.616,124.977
11.651,124.977
11.685,123.353
11.720,121.730
11.755,121.730
11.789,120.106
11.824,120.106
11.858,118.482
11.876,116.858
11.893,116.858
11.927,115.234
11.962,115.234
11.979,115.234
11.997,113.610
12.031,113.610
12.066,111.987
12.083,111.987
12.100,111.987
12.135,110.364
12.169,110.364
12.204,108.740
12.239,108.740
12.273,107.116
12.290,107.116
12.308,107.116
12.325,107.116
12.342,105.492
12.377,105.492
12.411,103.868
12.446,103.868
12.481,103.868
12.498,102.245
12.515,102.245
12.532,102.245
12.567,100.621
12.584,100.621
12.619,98.997
12.636,98.997
12.653,98.997
12.688,97.373
12.705,97.373
12.740,95.749
12.757,95.749
12.774,95.749
12.792,94.126
12.826,94.126
12.861,92.502
12.895,90.879
12.930,90.879
12.965,89.255
12.999,87.631
13.034,86.007
13.068,84.384
13.086,84.384
13.103,84.384
13.120,82.760
13.155,82.760
13.189,81.136
13.207,81.136
13.241,79.512
13.258,79.512
13.276,77.888
13.310,77.888
13.345,76.264
13.379,76.264
13.414,74.641
13.431,74.641
13.449,73.017
13.483,73.017
13.518,71.394
13.535,71.394
13.552,69.770
13.587,69.770
13.621,68.146
13.639,68.146
13.673,66.522
13.708,64.899
13.725,64.899
13.760,63.275
13.794,63.275
13.829,61.651
13.863,61.651
13.881,60.027
13.898,60.027
13.915,60.027
13.950,58.403
13.984,58.403
14.002,56.780
14.019,56.780
14.054,56.780
14.088,55.156
14.123,53.532
14.157,53.532
14.192,53.532
14.209,51.908
14.226,51.908
14.244,51.908
14.261,50.285
14.313,50.285
14.330,48.661
14.347,48.661
14.365,48.661
14.399,47.037
14.434,47.037
14.451,47.037
14.468,47.037
14.503,45.414
14.538,45.414
14.572,45.414
14.607,43.790
14.641,43.790
14.659,43.790
14.676,43.790
14.693,42.166
14.728,42.166
14.762,42.166
14.780,42.166
14.814,40.542
14.849,40.542
14.883,40.542
14.901,40.542
14.918,40.542
14.935,38.918
14.987,38.918
15.004,38.918
15.022,38.918
15.056,37.295
15.091,37.295
15.125,37.295
15.143,35.671
15.177,35.671
15.194,35.671
15.229,35.671
15.264,34.047
15.281,34.047
15.315,34.047
15.350,34.047
15.367,34.047
15.402,32.423
15.436,32.423
15.471,32.423
15.506,30.800
15.540,30.800
15.575,30.800
15.592,30.800
15.592,29.176
15.609,29.176
15.644,29.176
15.678,29.176
15.713,29.176
15.748,29.176
15.782,27.553
15.799,27.553
15.817,27.553
15.851,27.553
15.886,27.553
15.903,27.553
15.920,27.553
15.955,25.929
15.990,25.929
16.007,25.929
16.041,25.929
16.059,25.929
16.093,25.929
16.111,25.929
16.128,25.929
16.162,25.929
16.197,24.305
16.214,24.305
16.232,24.305
16.266,24.305
16.301,24.305
16.318,24.305
16.335,24.305
16.387,22.681
16.404,22.681
16.439,22.681
16.456,22.681
16.491,22.681
16.525,22.681
16.543,21.057
16.577,21.057
16.612,21.057
16.646,21.057
16.664,21.057
16.698,21.057
16.733,19.433
16.750,19.433
16.768,19.433
16.785,19.433
16.819,19.433
16.854,19.433
16.871,19.433
16.889,19.433
16.906,19.433
16.940,17.810
16.975,17.810
16.992,17.810
17.027,17.810
17.044,17.810
17.079,17.810
17.096,17.810
17.131,17.810
17.165,17.810
17.200,17.810
17.217,17.810
17.234,17.810
17.269,17.810
17.286,17.810
17.321,19.433
17.338,19.433
17.355,19.433
17.407,19.433
17.424,21.057
17.459,21.057
17.476,22.681
17.511,22.681
17.545,24.305
17.563,24.305
17.580,25.929
17.615,25.929
17.649,27.553
17.666,29.176
17.684,29.176
17.701,30.800
17.718,30.800
17.753,32.423
17.787,34.047
17.805,34.047
17.839,35.671
17.874,37.295
17.891,37.295
17.908,38.918
17.926,40.542
17.960,42.166
17.995,43.790
18.012,43.790
18.047,45.414
18.081,47.037
18.099,47.037
18.116,48.661
18.150,48.661
18.185,50.285
18.220,51.908
18.254,53.532
18.289,55.156
18.323,56.780
18.341,56.780
18.358,56.780
18.375,58.403
18.392,60.027
18.427,60.027
18.444,61.651
18.479,61.651
18.513,63.275
18.531,63.275
18.548,64.899
18.565,64.899
18.600,64.899
18.634,66.522
18.669,66.522
18.704,68.146
18.738,68.146
18.790,68.146
18.807,69.770
18.842,69.770
18.859,69.770
18.894,69.770
18.928,69.770
18.946,71.394
18.980,71.394
19.015,71.394
19.049,71.394
19.084,71.394
19.136,71.394
19.153,71.394
19.188,71.394
19.222,71.394
19.257,71.394
19.291,71.394
19.309,69.770
19.343,69.770
19.360,69.770
19.395,69.770
19.430,69.770
19.481,69.770
19.499,69.770
19.533,69.770
19.568,68.146
19.585,68.146
19.602,68.146
19.637,68.146
19.672,68.146
19.706,68.146
19.741,68.146
19.775,68.146
19.793,68.146
19.810,68.146
19.844,68.146
19.879,68.146
19.914,68.146
19.931,68.146
19.948,68.146
19.983,66.522
19.983,64.899
19.983,61.652
