x,y
12.671,448.064
12.705,444.817
12.740,443.193
12.774,439.946
12.809,438.322
12.844,436.699
12.878,433.452
12.913,430.205
12.947,422.088
12.982,412.347
13.016,400.984
13.034,396.113
13.051,391.243
13.086,387.997
13.120,383.126
13.155,379.879
13.172,376.633
13.189,376.633
13.224,373.386
13.258,371.763
13.293,370.139
13.328,368.515
13.362,366.891
13.379,366.891
13.397,365.268
13.414,365.268
13.449,365.268
13.466,363.644
13.500,362.020
13.535,360.396
13.570,358.772
13.604,357.148
13.639,353.902
13.673,352.279
13.708,352.279
13.725,350.655
13.777,347.408
13.812,345.784
13.846,342.538
13.881,340.914
13.915,339.290
13.933,337.666
13.950,337.666
13.950,336.042
13.984,336.042
14.019,334.419
14.054,332.795
14.088,332.795
14.123,331.172
14.157,331.172
14.175,329.548
14.192,329.548
14.226,329.548
14.261,327.924
14.278,327.924
14.296,327.924
14.330,326.300
14.347,324.677
14.382,323.053
14.417,323.053
14.434,321.429
14.468,319.805
14.486,318.181
14.503,316.557
14.538,313.311
14.572,311.688
14.589,310.064
14.607,310.064
14.641,308.440
14.676,306.816
14.710,305.192
14.728,303.569
14.762,303.569
14.797,301.945
14.814,300.321
14.831,300.321
14.866,300.321
14.883,298.697
14.901,298.697
14.918,298.697
14.952,297.073
14.987,295.450
15.022,295.450
15.056,293.826
15.091,292.203
15.125,290.579
15.160,290.579
15.177,290.579
15.212,288.955
15.246,288.955
15.281,287.331
15.315,284.085
15.350,280.838
15.367,275.967
15.402,271.098
15.436,266.227
15.454,264.603
15.488,261.356
15.523,258.110
15.540,256.486
15.557,254.862
15.575,254.862
15.592,253.238
15.627,251.615
15.661,249.991
15.678,248.368
15.696,248.368
15.730,246.744
15.765,245.120
15.799,243.496
15.834,241.872
15.851,240.248
15.886,238.625
15.903,237.001
15.920,235.377
15.955,233.753
15.990,230.506
16.007,230.506
16.041,227.260
16.076,225.636
16.111,224.012
16.128,222.388
16.145,220.764
16.180,219.141
16.214,217.517
16.232,217.517
16.249,217.517
16.283,215.893
16.301,214.269
16.335,212.645
16.370,211.022
16.404,211.022
16.422,209.399
16.456,209.399
16.491,207.775
16.543,206.151
16.560,204.527
16.595,204.527
16.629,202.903
16.664,201.280
16.681,201.280
16.698,199.656
16.733,199.656
16.750,198.032
16.785,196.408
16.819,194.784
16.871,193.160
16.889,191.537
16.906,191.537
16.940,189.914
16.975,188.290
16.992,188.290
17.010,186.666
17.044,186.666
17.079,185.042
17.113,183.418
17.148,181.795
17.182,180.171
17.217,178.547
17.234,176.923
17.252,175.299
17.286,173.676
17.321,172.053
17.355,170.429
17.390,168.805
17.424,165.558
17.459,165.558
17.494,163.934
17.528,162.311
17.580,160.687
17.597,159.063
17.632,159.063
17.666,157.439
17.684,155.815
17.701,154.191
17.736,152.568
17.770,150.945
17.805,149.321
17.839,147.697
17.874,146.073
17.908,144.449
17.943,144.449
17.978,142.826
18.012,141.202
18.029,141.202
18.047,139.578
18.081,139.578
18.099,137.954
18.133,137.954
18.150,136.330
18.185,134.707
18.220,133.083
18.254,133.083
18.289,131.460
18.323,129.836
18.341,129.836
18.358,129.836
18.392,128.212
18.427,126.588
18.462,124.965
18.496,124.965
18.513,123.341
18.548,123.341
18.565,121.717
18.583,121.717
18.600,121.717
18.617,120.093
18.652,118.469
18.669,118.469
18.704,116.845
18.738,116.845
18.773,115.222
18.790,115.222
18.807,113.598
18.842,111.974
18.876,111.974
18.911,110.351
18.928,110.351
18.946,108.727
18.980,108.727
19.015,107.103
19.032,107.103
19.067,105.480
19.084,105.480
19.118,103.856
19.153,102.232
19.188,102.232
19.222,100.608
19.239,100.608
19.257,98.984
19.291,98.984
19.326,97.361
19.360,97.361
19.378,95.737
19.412,95.737
19.447,94.113
19.464,94.113
19.481,94.113
19.516,92.489
19.533,90.866
19.568,89.242
19.602,89.242
19.637,87.619
19.672,85.995
19.706,85.995
19.741,84.371
19.758,84.371
19.793,84.371
19.827,82.747
19.862,82.747
19.896,81.123
19.931,81.123
19.965,79.499
19.983,77.876
19.983,74.629
