x,y
8.332,1977.294
8.366,1758.138
8.384,1600.671
8.401,1589.307
8.418,1579.567
8.436,1568.203
8.470,1547.099
8.505,1534.112
8.522,1530.866
8.539,1527.619
8.574,1524.372
8.608,1522.748
8.626,1522.748
8.643,1519.502
8.678,1430.216
8.712,1243.528
8.729,1152.618
8.747,1063.333
8.781,1053.593
8.816,1058.462
8.833,1064.956
8.850,1068.203
8.885,1074.696
8.920,1082.813
8.937,1087.684
8.989,1099.048
9.023,1107.165
9.058,1113.658
9.092,1121.775
9.127,1128.269
9.162,1133.139
9.179,1136.386
9.196,1139.633
9.231,1146.126
9.265,1150.996
9.283,1141.256
9.317,1058.463
9.334,1022.749
9.369,974.048
9.386,957.814
9.404,933.463
9.438,832.814
9.473,707.814
9.490,652.619
9.507,616.905
9.542,569.827
9.576,527.619
9.611,477.295
9.628,444.827
9.680,383.139
9.697,370.152
9.732,358.788
9.767,352.295
9.784,349.048
9.818,345.801
9.836,344.177
9.853,342.553
9.888,336.060
9.922,331.190
9.939,329.566
9.991,323.073
10.026,318.202
10.061,313.332
10.095,310.085
10.112,308.461
10.147,305.214
10.182,300.344
10.216,297.097
10.233,293.850
10.285,290.603
10.303,279.240
10.337,266.253
10.372,251.642
10.389,240.279
10.406,227.292
10.441,199.694
10.475,189.954
10.493,189.954
10.510,189.954
10.527,188.330
10.562,188.330
10.596,186.706
10.614,186.706
10.648,186.706
10.683,186.706
10.700,188.330
10.717,188.330
10.752,188.330
10.787,188.330
10.821,189.954
10.856,189.954
10.890,189.954
10.925,189.954
10.959,191.578
10.994,191.578
11.011,191.578
11.046,191.578
11.080,193.201
11.115,193.201
11.150,193.201
11.167,193.201
11.201,193.201
11.236,191.578
11.253,191.578
11.271,189.954
11.322,188.330
11.340,188.330
11.357,188.330
11.374,188.330
11.392,188.330
11.426,186.706
11.461,186.706
11.478,186.706
11.495,185.083
11.530,185.083
11.564,183.459
11.582,183.459
11.599,183.459
11.634,183.459
11.651,183.459
11.685,181.835
11.720,181.835
11.755,181.835
11.772,181.835
11.806,181.835
11.841,180.211
11.876,180.211
11.910,180.211
11.927,180.211
11.945,180.211
11.979,178.587
12.014,178.587
12.048,178.587
12.083,178.587
12.100,176.963
12.135,176.963
12.152,176.963
12.169,176.963
12.187,176.963
12.221,175.340
12.256,175.340
12.273,175.340
12.290,173.716
12.325,173.716
12.342,173.716
12.394,172.093
12.429,170.469
12.463,168.845
12.498,168.845
12.515,167.221
12.532,167.221
12.567,165.598
12.584,163.974
12.602,163.974
12.619,163.974
12.636,162.350
12.671,160.726
12.705,159.102
12.723,159.102
12.740,157.479
12.774,157.479
12.809,155.855
12.826,154.231
12.844,154.231
12.878,152.607
12.913,150.984
12.947,150.984
12.982,149.360
13.016,147.737
13.034,146.113
13.068,146.113
13.086,144.489
13.120,142.865
13.155,141.241
13.189,139.617
13.224,137.994
13.258,136.370
13.293,134.746
13.328,133.122
13.362,131.499
13.379,131.499
13.397,129.875
13.414,129.875
13.449,128.252
13.483,126.628
13.500,126.628
13.500,125.004
13.535,123.380
13.570,121.756
13.604,121.756
13.639,120.133
13.673,118.509
13.708,116.885
13.725,115.261
13.742,115.261
13.760,113.637
13.812,112.013
13.829,110.391
13.846,110.391
13.863,108.767
13.898,107.143
13.933,105.519
13.967,103.895
13.984,102.271
14.019,100.648
14.054,97.401
14.071,97.401
14.105,94.154
14.140,92.530
14.157,90.907
14.192,87.661
14.226,86.037
14.244,84.413
14.261,82.789
14.278,81.165
14.313,77.919
14.347,74.672
14.382,69.802
14.417,66.555
14.434,63.309
14.434,61.685
14.468,56.814
14.503,51.944
14.538,48.697
14.555,47.073
14.572,47.073
14.607,43.826
14.641,42.202
14.676,40.579
14.693,40.579
14.728,38.955
14.762,37.331
14.780,35.707
14.831,34.083
14.866,32.459
14.883,30.837
14.918,30.837
14.952,29.213
14.987,27.589
15.022,27.589
15.056,25.965
15.091,25.965
15.108,25.965
15.143,24.341
15.177,24.341
15.212,24.341
15.229,24.341
15.246,22.717
15.281,22.717
15.315,22.717
15.350,22.717
15.367,21.094
15.402,21.094
15.436,21.094
15.471,21.094
15.506,19.470
15.540,19.470
15.557,19.470
15.592,19.470
15.627,19.470
15.661,19.470
15.696,19.470
15.730,17.846
15.765,17.846
15.782,17.846
15.799,17.846
15.817,17.846
15.851,17.846
15.886,17.846
15.920,17.846
15.938,17.846
15.972,16.222
15.990,16.222
16.007,16.222
16.041,16.222
16.076,16.222
16.111,16.222
16.145,16.222
16.180,16.222
16.197,16.222
16.249,16.222
16.283,16.222
16.301,16.222
16.335,16.222
16.353,16.222
16.387,16.222
16.422,16.222
16.456,16.222
16.474,16.222
16.491,16.222
16.525,16.222
16.543,16.222
16.577,16.222
16.612,16.222
16.629,16.222
16.664,16.222
16.698,16.222
16.733,16.222
16.750,16.222
16.768,16.222
16.802,16.222
16.819,16.222
16.837,16.222
16.871,17.846
16.906,17.846
16.940,17.846
16.975,17.846
17.010,17.846
17.044,17.846
17.079,17.846
17.113,17.846
17.148,17.846
17.182,17.846
17.200,17.846
17.217,17.846
17.252,17.846
17.286,17.846
17.321,17.846
17.355,17.846
17.390,17.846
17.424,17.846
17.459,17.846
17.494,17.846
17.528,17.846
17.563,19.470
17.580,19.470
17.597,19.470
17.615,19.470
17.632,19.470
17.666,19.470
17.684,19.470
17.701,19.470
17.736,19.470
17.770,19.470
17.805,19.470
17.839,19.470
17.874,19.470
17.908,19.470
17.926,19.470
17.943,19.470
17.978,19.470
18.012,19.470
18.047,19.470
18.064,19.470
18.099,19.470
18.133,19.470
18.150,19.470
18.185,19.470
18.220,21.094
18.254,21.094
18.289,21.094
18.323,21.094
18.375,21.094
18.392,21.094
18.427,21.094
18.444,21.094
18.479,21.094
18.496,21.094
18.513,21.094
18.548,21.094
18.583,21.094
18.600,21.094
18.634,21.094
18.669,21.094
18.721,21.094
18.738,21.094
18.773,21.094
18.807,21.094
18.825,21.094
18.842,21.094
18.859,21.094
18.894,21.094
18.928,21.094
18.963,21.094
18.997,22.717
19.032,22.717
19.067,24.341
19.101,24.341
19.118,25.965
19.153,25.965
19.188,27.589
19.222,27.589
19.257,29.213
19.274,29.213
19.309,30.837
19.343,30.837
19.378,32.459
19.412,34.083
19.447,34.083
19.481,35.707
19.516,37.331
19.551,37.331
19.568,38.955
19.585,38.955
19.602,40.579
19.637,40.579
19.672,42.202
19.689,42.202
19.723,43.826
19.758,43.826
19.793,45.450
19.810,45.450
19.827,47.074
19.862,47.074
19.896,48.698
19.914,48.698
19.931,50.321
19.965,50.321
19.983,50.321
19.983,48.698
