x,y
18.306,37.304
18.341,38.928
18.358,38.928
18.392,38.928
18.427,40.552
18.462,40.552
18.479,42.176
18.513,42.176
18.548,42.176
18.583,43.800
18.617,43.800
18.652,45.423
18.686,45.423
18.704,45.423
18.738,47.047
18.755,47.047
18.773,47.047
18.807,47.047
18.842,48.671
18.859,48.671
18.876,48.671
18.894,48.671
18.928,50.295
18.963,50.295
18.980,50.295
18.997,51.918
19.032,51.918
19.067,51.918
19.084,53.542
19.118,53.542
19.153,53.542
19.188,55.165
19.222,55.165
19.257,55.165
19.291,56.789
19.309,56.789
19.343,56.789
19.378,58.413
19.412,58.413
19.447,58.413
19.481,58.413
19.516,60.037
19.533,60.037
19.568,60.037
19.602,61.661
19.620,61.661
19.637,61.661
19.672,61.661
19.689,61.661
19.741,63.285
19.758,63.285
19.793,63.285
19.827,63.285
19.862,64.908
19.896,64.908
19.931,64.908
19.965,64.908
19.983,63.285
19.983,60.038
