x,y
4.304,1957.797
4.322,1962.668
4.339,1967.538
4.373,1977.278
4.425,1990.265
4.443,1993.512
4.477,2003.252
4.512,2011.369
4.546,2019.486
4.581,2025.979
4.598,2029.226
4.633,2035.720
4.650,2042.213
4.685,2048.707
4.719,2051.953
4.736,2058.447
4.771,2064.941
4.788,2066.564
4.823,2073.057
4.857,2079.551
4.892,2086.045
4.927,2090.915
4.961,2095.785
4.996,2100.655
5.030,2105.525
5.065,2108.772
5.082,2112.019
5.117,2115.265
5.134,2118.512
5.169,2121.759
5.203,2125.006
5.238,2128.253
5.272,2131.499
5.307,2134.746
5.324,2136.369
5.341,2136.369
5.376,2139.616
5.428,2144.486
5.462,2147.733
5.497,2150.980
5.532,2154.227
5.549,2155.850
5.566,2155.850
5.583,2159.097
5.618,2160.720
5.653,2162.344
5.687,2162.344
5.704,2163.967
5.739,2163.967
5.774,2163.967
5.791,2162.344
5.825,2160.720
5.843,1900.980
5.877,1215.915
5.912,534.097
5.946,449.681
5.981,446.434
5.998,446.434
6.016,448.058
6.050,449.682
6.067,452.929
6.085,456.176
6.119,459.422
6.137,461.046
6.171,464.293
6.206,467.540
6.240,469.164
6.258,469.164
6.292,467.540
6.327,467.540
6.344,465.916
6.361,465.916
6.396,459.422
6.448,443.189
6.465,436.695
6.500,425.332
6.517,413.968
6.551,400.981
6.569,394.487
6.586,387.994
6.621,376.630
6.655,370.137
6.672,365.266
6.690,363.642
6.707,360.395
6.742,355.525
6.776,349.031
6.811,344.161
6.845,337.667
6.880,329.551
6.914,321.433
6.949,313.316
6.984,305.199
7.001,297.082
7.035,290.589
7.070,284.095
7.122,277.602
7.156,274.355
7.191,267.861
7.226,261.368
7.243,258.121
7.260,254.874
7.295,246.758
7.329,240.264
7.347,237.017
7.364,233.771
7.398,227.277
7.433,220.784
7.450,217.537
7.468,212.666
7.485,211.043
7.502,207.796
7.537,204.550
7.554,202.926
7.571,201.302
7.606,198.055
7.640,196.431
7.658,194.808
7.675,193.184
7.710,189.937
7.744,185.067
7.761,183.443
7.779,180.196
7.813,175.325
7.848,172.079
7.882,167.208
7.917,163.961
7.917,162.337
7.952,159.091
7.969,157.467
7.986,157.467
8.021,154.220
8.055,152.596
8.090,150.973
8.124,149.349
8.159,147.726
8.194,146.102
8.211,144.478
8.228,144.478
8.263,141.231
8.297,139.607
8.332,137.984
8.349,136.360
8.384,134.736
8.401,133.112
8.436,133.112
8.470,131.489
8.505,131.489
8.539,131.489
8.574,131.489
8.608,129.865
8.643,129.865
8.678,129.865
8.712,128.242
8.747,128.242
8.764,128.242
8.781,128.242
8.816,128.242
8.850,128.242
8.885,128.242
8.920,128.242
8.954,128.242
8.989,128.242
9.023,126.618
9.058,126.618
9.075,124.994
9.092,124.994
9.127,124.994
9.162,123.370
9.196,121.746
9.213,120.123
9.248,118.499
9.283,116.875
9.317,115.251
9.334,115.251
9.369,113.627
9.404,113.627
9.438,112.003
9.473,110.381
9.490,110.381
9.542,110.381
9.576,110.381
9.594,108.757
9.628,108.757
9.663,108.757
9.697,108.757
9.732,107.133
9.767,107.133
9.784,105.509
9.818,105.509
9.853,105.509
9.888,103.885
9.922,103.885
9.957,102.261
9.974,102.261
9.991,102.261
10.009,100.638
10.043,100.638
10.078,99.014
10.095,99.014
10.112,99.014
10.147,99.014
10.182,99.014
10.199,99.014
10.216,99.014
10.233,99.014
10.268,97.390
10.303,97.390
10.337,97.390
10.372,95.766
10.406,95.766
10.424,94.142
10.458,94.142
10.493,92.519
10.527,92.519
10.562,90.896
10.579,90.896
10.614,89.272
10.648,89.272
10.666,89.272
10.700,87.648
10.717,87.648
10.752,87.648
10.787,86.024
10.821,86.024
10.838,86.024
10.873,84.400
10.908,84.400
10.925,82.777
10.977,82.777
10.994,82.777
11.011,81.153
11.046,81.153
11.080,81.153
11.115,79.529
11.150,79.529
11.167,77.905
11.201,77.905
11.236,77.905
11.253,76.281
11.288,76.281
11.322,76.281
11.357,74.657
11.392,74.657
11.426,73.034
11.443,73.034
11.461,73.034
11.495,73.034
11.530,71.411
11.564,71.411
11.599,69.787
11.616,69.787
11.651,69.787
11.668,69.787
11.703,68.163
11.737,68.163
11.772,68.163
11.806,66.539
11.841,66.539
11.876,66.539
11.910,64.915
11.945,64.915
11.962,64.915
11.979,64.915
11.997,63.292
12.031,63.292
12.048,63.292
12.083,61.668
12.100,61.668
12.118,61.668
12.152,60.044
12.187,60.044
12.204,58.420
12.221,58.420
12.256,56.796
12.290,56.796
12.308,56.796
12.342,55.173
12.377,55.173
12.394,55.173
12.429,53.549
12.463,53.549
12.498,51.925
12.515,51.925
12.550,51.925
12.567,50.302
12.602,50.302
12.636,48.678
12.688,48.678
12.705,47.054
12.740,47.054
12.757,47.054
12.774,47.054
12.809,45.430
12.844,45.430
12.878,43.807
12.913,43.807
12.930,43.807
12.965,42.183
12.999,42.183
13.034,40.559
13.051,40.559
13.086,38.935
13.103,38.935
13.120,38.935
13.155,37.311
13.189,37.311
13.224,35.688
13.258,35.688
13.293,34.064
13.328,34.064
13.345,32.440
13.397,30.817
13.414,30.817
13.449,30.817
13.483,29.193
13.500,27.569
13.535,27.569
13.552,27.569
13.570,25.946
13.604,25.946
13.639,24.322
13.656,24.322
13.673,24.322
13.708,24.322
13.742,22.698
13.777,22.698
13.794,21.074
13.829,21.074
13.863,19.450
13.898,19.450
13.933,17.827
13.967,17.827
13.984,16.203
14.019,16.203
14.054,14.579
14.088,14.579
14.123,14.579
14.157,12.955
14.175,12.955
14.209,11.332
14.226,11.332
14.244,11.332
14.278,9.708
14.313,9.708
14.347,8.084
14.382,8.084
14.417,8.084
14.451,8.084
14.468,6.461
14.503,6.461
14.538,6.461
14.555,6.461
14.572,6.461
14.589,6.461
14.624,6.461
14.659,6.461
14.676,4.837
14.693,4.837
14.728,4.837
14.762,4.837
14.780,4.837
14.814,4.837
14.831,4.837
14.866,4.837
14.883,4.837
14.901,4.837
14.918,4.837
14.952,4.837
14.987,3.213
15.004,3.213
15.039,3.213
15.056,3.213
15.091,3.213
15.125,3.213
15.143,3.213
15.177,3.213
15.212,3.213
15.246,3.213
15.281,3.213
15.315,3.213
15.350,3.213
15.367,3.213
15.419,3.213
15.436,3.213
15.471,3.213
15.488,3.213
15.523,3.213
15.557,3.213
15.575,3.213
15.592,3.213
15.627,3.213
15.661,1.589
15.678,1.589
15.696,1.589
15.730,1.589
15.765,1.589
15.782,1.589
15.817,1.589
15.834,1.589
15.869,1.589
15.886,1.589
15.903,1.589
15.938,1.589
15.972,1.589
15.990,1.589
16.007,1.589
16.041,1.589
16.076,1.589
16.093,1.589
16.111,1.589
16.128,1.589
16.162,1.589
16.197,1.589
16.214,1.589
16.249,1.589
16.266,1.589
16.283,1.589
16.301,1.589
16.318,1.589
16.353,1.589
16.387,1.589
16.422,1.589
16.456,1.589
16.491,1.589
16.525,1.589
16.577,1.589
16.595,1.589
16.629,1.589
16.646,1.589
16.664,1.589
16.681,1.589
16.716,1.589
16.750,1.589
16.768,1.589
16.802,1.589
16.837,1.589
16.871,1.589
16.906,1.589
16.923,1.589
16.958,1.589
16.992,1.589
17.010,1.589
17.044,1.589
17.079,1.589
17.096,1.589
17.131,1.589
17.165,1.589
17.200,1.589
17.217,1.589
17.252,1.589
17.286,1.589
17.321,1.589
17.355,1.589
17.390,1.589
17.424,1.589
17.442,1.589
17.459,1.589
17.494,1.589
17.511,1.589
17.545,1.589
17.563,1.589
17.580,1.589
17.615,1.589
17.649,1.589
17.684,1.589
17.701,1.589
17.736,1.589
17.770,1.589
17.805,1.589
17.839,1.589
17.874,1.589
17.891,1.589
17.908,1.589
17.926,1.589
17.960,1.589
17.995,1.589
18.029,3.213
18.064,3.213
18.099,3.213
18.133,3.213
18.150,3.213
18.185,3.213
18.202,3.213
18.220,3.213
18.254,3.213
18.289,3.213
18.323,3.213
18.341,3.213
18.375,3.213
18.410,3.213
18.444,4.837
18.479,4.837
18.513,4.837
18.548,4.837
18.583,4.837
18.617,4.837
18.634,4.837
18.652,4.837
18.669,4.837
18.704,4.837
18.738,6.461
18.755,6.461
18.773,6.461
18.790,6.461
18.825,6.461
18.859,6.461
18.894,6.461
18.928,6.461
18.946,6.461
18.980,6.461
19.015,8.084
19.032,8.084
19.067,8.084
19.084,8.084
19.101,8.084
19.118,8.084
19.153,8.084
19.170,8.084
19.205,8.084
19.222,9.708
19.239,9.708
19.274,9.708
19.291,9.708
19.326,11.332
19.360,11.332
19.378,12.955
19.412,12.955
19.447,12.955
19.481,14.579
19.516,14.579
19.533,16.203
19.551,16.203
19.568,16.203
19.585,17.827
19.620,17.827
19.654,19.450
19.706,19.450
19.723,21.074
19.758,21.074
19.775,22.698
19.793,22.698
19.827,24.322
19.862,24.322
19.896,25.946
19.931,27.569
19.965,29.193
19.983,29.193
19.983,25.946
